,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,10,1,2,0,AddResponse,AddDate,0.0
1,10,2,1,2,AddResponse,AddDate,0.0
2,10,3,0,4,AddResponse,AddDate,0.0
3,10,4,1,2,AddResponse,AddDate,0.0
4,10,5,0,0,AddResponse,AddDate,0.0
5,10,6,0,0,AddResponse,AddDate,0.0
6,10,7,1,1,AddResponse,AddDate,0.0
7,10,8,2,3,AddResponse,AddDate,0.0
8,10,9,1,3,AddResponse,AddDate,0.0
9,10,10,1,0,AddResponse,AddDate,0.0
10,10,11,1,0,AddResponse,AddDate,0.0
11,10,12,1,4,AddResponse,AddDate,0.0
12,10,13,1,2,AddResponse,AddDate,0.0
13,10,14,0,1,AddResponse,AddDate,0.0
14,10,15,0,1,AddResponse,AddDate,0.0
15,10,16,1,0,AddResponse,AddDate,0.0
16,10,17,2,1,AddResponse,AddDate,0.0
17,10,18,0,2,AddResponse,AddDate,0.0
18,10,19,2,4,AddResponse,AddDate,0.0
19,10,20,0,4,AddResponse,AddDate,0.0
20,10,21,0,4,AddResponse,AddDate,0.0
21,10,22,0,4,AddResponse,AddDate,0.0
22,10,23,1,3,AddResponse,AddDate,0.0
23,10,24,1,3,AddResponse,AddDate,0.0
24,10,25,2,3,AddResponse,AddDate,0.0
25,10,26,0,2,AddResponse,AddDate,0.0
26,10,27,2,1,AddResponse,AddDate,0.0
27,10,28,1,4,AddResponse,AddDate,0.0
28,10,29,0,3,AddResponse,AddDate,0.0
29,10,30,1,2,AddResponse,AddDate,0.0
30,10,31,1,1,AddResponse,AddDate,0.0
31,10,32,0,2,AddResponse,AddDate,0.0
32,10,33,2,4,AddResponse,AddDate,0.0
33,10,34,0,3,AddResponse,AddDate,0.0
34,10,35,2,2,AddResponse,AddDate,0.0
35,10,36,0,3,AddResponse,AddDate,0.0
36,10,37,2,2,AddResponse,AddDate,0.0
37,10,38,1,2,AddResponse,AddDate,0.0
38,10,39,2,2,AddResponse,AddDate,0.0
39,10,40,0,1,AddResponse,AddDate,0.0
40,10,41,0,4,AddResponse,AddDate,0.0
41,10,42,2,3,AddResponse,AddDate,0.0
42,10,43,1,0,AddResponse,AddDate,0.0
43,10,44,1,0,AddResponse,AddDate,0.0
44,10,45,0,0,AddResponse,AddDate,0.0
45,10,46,0,0,AddResponse,AddDate,0.0
46,10,47,2,0,AddResponse,AddDate,0.0
47,10,48,1,4,AddResponse,AddDate,0.0
48,10,49,1,3,AddResponse,AddDate,0.0
49,10,50,2,0,AddResponse,AddDate,0.0
50,10,51,1,1,AddResponse,AddDate,0.0
51,10,52,1,4,AddResponse,AddDate,0.0
52,10,53,1,2,AddResponse,AddDate,0.0
53,10,54,2,2,AddResponse,AddDate,0.0
54,10,55,1,3,AddResponse,AddDate,0.0
55,10,56,2,1,AddResponse,AddDate,0.0
56,10,57,0,3,AddResponse,AddDate,0.0
57,10,58,1,1,AddResponse,AddDate,0.0
58,10,59,2,3,AddResponse,AddDate,0.0
59,10,60,0,1,AddResponse,AddDate,0.0
60,10,61,2,4,AddResponse,AddDate,0.0
61,10,62,1,1,AddResponse,AddDate,0.0
62,10,63,0,2,AddResponse,AddDate,0.0
63,10,64,0,2,AddResponse,AddDate,0.0
64,10,65,2,1,AddResponse,AddDate,0.0
65,10,66,0,4,AddResponse,AddDate,0.0
66,10,67,2,4,AddResponse,AddDate,0.0
67,10,68,0,0,AddResponse,AddDate,0.0
68,10,69,0,3,AddResponse,AddDate,0.0
69,10,70,2,0,AddResponse,AddDate,0.0
70,10,71,2,0,AddResponse,AddDate,0.0
71,10,72,0,1,AddResponse,AddDate,0.0
72,10,73,2,0,AddResponse,AddDate,0.0
73,10,74,2,4,AddResponse,AddDate,0.0
74,10,75,1,4,AddResponse,AddDate,0.0
75,10,76,2,2,AddResponse,AddDate,0.0
76,10,77,2,3,AddResponse,AddDate,0.0
77,10,78,2,1,AddResponse,AddDate,0.0
