,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,50,1,2,0,AddResponse,AddDate,0.0
1,50,2,1,2,AddResponse,AddDate,0.0
2,50,3,0,4,AddResponse,AddDate,0.0
3,50,4,0,1,AddResponse,AddDate,0.0
4,50,5,1,0,AddResponse,AddDate,0.0
5,50,6,0,3,AddResponse,AddDate,0.0
6,50,7,1,1,AddResponse,AddDate,0.0
7,50,8,0,3,AddResponse,AddDate,0.0
8,50,9,0,4,AddResponse,AddDate,0.0
9,50,10,0,0,AddResponse,AddDate,0.0
10,50,11,0,4,AddResponse,AddDate,0.0
11,50,12,0,4,AddResponse,AddDate,0.0
12,50,13,0,4,AddResponse,AddDate,0.0
13,50,14,0,1,AddResponse,AddDate,0.0
14,50,15,2,2,AddResponse,AddDate,0.0
15,50,16,1,1,AddResponse,AddDate,0.0
16,50,17,2,3,AddResponse,AddDate,0.0
17,50,18,1,3,AddResponse,AddDate,0.0
18,50,19,1,4,AddResponse,AddDate,0.0
19,50,20,2,1,AddResponse,AddDate,0.0
20,50,21,0,3,AddResponse,AddDate,0.0
21,50,22,0,3,AddResponse,AddDate,0.0
22,50,23,2,0,AddResponse,AddDate,0.0
23,50,24,0,1,AddResponse,AddDate,0.0
24,50,25,2,1,AddResponse,AddDate,0.0
25,50,26,2,0,AddResponse,AddDate,0.0
26,50,27,1,3,AddResponse,AddDate,0.0
27,50,28,2,0,AddResponse,AddDate,0.0
28,50,29,2,1,AddResponse,AddDate,0.0
29,50,30,2,0,AddResponse,AddDate,0.0
30,50,31,2,3,AddResponse,AddDate,0.0
31,50,32,2,2,AddResponse,AddDate,0.0
32,50,33,1,2,AddResponse,AddDate,0.0
33,50,34,2,3,AddResponse,AddDate,0.0
34,50,35,0,0,AddResponse,AddDate,0.0
35,50,36,1,3,AddResponse,AddDate,0.0
36,50,37,0,4,AddResponse,AddDate,0.0
37,50,38,1,0,AddResponse,AddDate,0.0
38,50,39,1,0,AddResponse,AddDate,0.0
39,50,40,0,2,AddResponse,AddDate,0.0
40,50,41,0,3,AddResponse,AddDate,0.0
41,50,42,1,2,AddResponse,AddDate,0.0
42,50,43,1,1,AddResponse,AddDate,0.0
43,50,44,1,2,AddResponse,AddDate,0.0
44,50,45,2,4,AddResponse,AddDate,0.0
45,50,46,1,4,AddResponse,AddDate,0.0
46,50,47,1,4,AddResponse,AddDate,0.0
47,50,48,1,0,AddResponse,AddDate,0.0
48,50,49,0,2,AddResponse,AddDate,0.0
49,50,50,1,0,AddResponse,AddDate,0.0
50,50,51,1,4,AddResponse,AddDate,0.0
51,50,52,0,2,AddResponse,AddDate,0.0
52,50,53,2,2,AddResponse,AddDate,0.0
53,50,54,0,1,AddResponse,AddDate,0.0
54,50,55,2,3,AddResponse,AddDate,0.0
55,50,56,0,1,AddResponse,AddDate,0.0
56,50,57,1,1,AddResponse,AddDate,0.0
57,50,58,2,0,AddResponse,AddDate,0.0
58,50,59,1,3,AddResponse,AddDate,0.0
59,50,60,2,2,AddResponse,AddDate,0.0
60,50,61,0,0,AddResponse,AddDate,0.0
61,50,62,0,0,AddResponse,AddDate,0.0
62,50,63,2,4,AddResponse,AddDate,0.0
63,50,64,1,2,AddResponse,AddDate,0.0
64,50,65,1,1,AddResponse,AddDate,0.0
65,50,66,2,2,AddResponse,AddDate,0.0
66,50,67,2,4,AddResponse,AddDate,0.0
67,50,68,2,1,AddResponse,AddDate,0.0
68,50,69,2,4,AddResponse,AddDate,0.0
69,50,70,2,3,AddResponse,AddDate,0.0
70,50,71,1,2,AddResponse,AddDate,0.0
71,50,72,2,4,AddResponse,AddDate,0.0
72,50,73,0,2,AddResponse,AddDate,0.0
73,50,74,1,3,AddResponse,AddDate,0.0
74,50,75,0,2,AddResponse,AddDate,0.0
75,50,76,2,1,AddResponse,AddDate,0.0
76,50,77,1,4,AddResponse,AddDate,0.0
77,50,78,0,0,AddResponse,AddDate,0.0
