,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,31,1,2,0,AddResponse,AddDate,0.0
1,31,2,1,2,AddResponse,AddDate,0.0
2,31,3,0,4,AddResponse,AddDate,0.0
3,31,4,1,2,AddResponse,AddDate,0.0
4,31,5,1,0,AddResponse,AddDate,0.0
5,31,6,2,4,AddResponse,AddDate,0.0
6,31,7,1,1,AddResponse,AddDate,0.0
7,31,8,0,3,AddResponse,AddDate,0.0
8,31,9,1,0,AddResponse,AddDate,0.0
9,31,10,2,2,AddResponse,AddDate,0.0
10,31,11,0,1,AddResponse,AddDate,0.0
11,31,12,1,3,AddResponse,AddDate,0.0
12,31,13,2,1,AddResponse,AddDate,0.0
13,31,14,2,4,AddResponse,AddDate,0.0
14,31,15,1,3,AddResponse,AddDate,0.0
15,31,16,2,4,AddResponse,AddDate,0.0
16,31,17,0,1,AddResponse,AddDate,0.0
17,31,18,1,4,AddResponse,AddDate,0.0
18,31,19,0,1,AddResponse,AddDate,0.0
19,31,20,1,3,AddResponse,AddDate,0.0
20,31,21,2,0,AddResponse,AddDate,0.0
21,31,22,2,4,AddResponse,AddDate,0.0
22,31,23,1,0,AddResponse,AddDate,0.0
23,31,24,1,0,AddResponse,AddDate,0.0
24,31,25,0,3,AddResponse,AddDate,0.0
25,31,26,1,1,AddResponse,AddDate,0.0
26,31,27,0,1,AddResponse,AddDate,0.0
27,31,28,2,3,AddResponse,AddDate,0.0
28,31,29,2,1,AddResponse,AddDate,0.0
29,31,30,0,4,AddResponse,AddDate,0.0
30,31,31,2,3,AddResponse,AddDate,0.0
31,31,32,2,3,AddResponse,AddDate,0.0
32,31,33,2,2,AddResponse,AddDate,0.0
33,31,34,2,0,AddResponse,AddDate,0.0
34,31,35,0,2,AddResponse,AddDate,0.0
35,31,36,1,2,AddResponse,AddDate,0.0
36,31,37,2,0,AddResponse,AddDate,0.0
37,31,38,0,4,AddResponse,AddDate,0.0
38,31,39,1,1,AddResponse,AddDate,0.0
39,31,40,2,1,AddResponse,AddDate,0.0
40,31,41,0,0,AddResponse,AddDate,0.0
41,31,42,1,3,AddResponse,AddDate,0.0
42,31,43,0,2,AddResponse,AddDate,0.0
43,31,44,0,2,AddResponse,AddDate,0.0
44,31,45,1,4,AddResponse,AddDate,0.0
45,31,46,0,3,AddResponse,AddDate,0.0
46,31,47,2,3,AddResponse,AddDate,0.0
47,31,48,1,1,AddResponse,AddDate,0.0
48,31,49,1,0,AddResponse,AddDate,0.0
49,31,50,2,4,AddResponse,AddDate,0.0
50,31,51,0,2,AddResponse,AddDate,0.0
51,31,52,1,2,AddResponse,AddDate,0.0
52,31,53,0,4,AddResponse,AddDate,0.0
53,31,54,0,3,AddResponse,AddDate,0.0
54,31,55,2,1,AddResponse,AddDate,0.0
55,31,56,2,0,AddResponse,AddDate,0.0
56,31,57,0,3,AddResponse,AddDate,0.0
57,31,58,2,3,AddResponse,AddDate,0.0
58,31,59,0,2,AddResponse,AddDate,0.0
59,31,60,0,4,AddResponse,AddDate,0.0
60,31,61,1,1,AddResponse,AddDate,0.0
61,31,62,2,1,AddResponse,AddDate,0.0
62,31,63,1,2,AddResponse,AddDate,0.0
63,31,64,0,0,AddResponse,AddDate,0.0
64,31,65,1,4,AddResponse,AddDate,0.0
65,31,66,2,0,AddResponse,AddDate,0.0
66,31,67,1,4,AddResponse,AddDate,0.0
67,31,68,0,4,AddResponse,AddDate,0.0
68,31,69,0,0,AddResponse,AddDate,0.0
69,31,70,0,0,AddResponse,AddDate,0.0
70,31,71,0,1,AddResponse,AddDate,0.0
71,31,72,2,2,AddResponse,AddDate,0.0
72,31,73,2,2,AddResponse,AddDate,0.0
73,31,74,1,3,AddResponse,AddDate,0.0
74,31,75,1,4,AddResponse,AddDate,0.0
75,31,76,1,2,AddResponse,AddDate,0.0
76,31,77,2,2,AddResponse,AddDate,0.0
77,31,78,0,0,AddResponse,AddDate,0.0
