,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,39,1,2,0,AddResponse,AddDate,0.0
1,39,2,1,2,AddResponse,AddDate,0.0
2,39,3,0,4,AddResponse,AddDate,0.0
3,39,4,0,2,AddResponse,AddDate,0.0
4,39,5,0,3,AddResponse,AddDate,0.0
5,39,6,1,2,AddResponse,AddDate,0.0
6,39,7,2,4,AddResponse,AddDate,0.0
7,39,8,2,1,AddResponse,AddDate,0.0
8,39,9,2,1,AddResponse,AddDate,0.0
9,39,10,2,4,AddResponse,AddDate,0.0
10,39,11,2,4,AddResponse,AddDate,0.0
11,39,12,1,4,AddResponse,AddDate,0.0
12,39,13,0,1,AddResponse,AddDate,0.0
13,39,14,2,0,AddResponse,AddDate,0.0
14,39,15,0,1,AddResponse,AddDate,0.0
15,39,16,0,0,AddResponse,AddDate,0.0
16,39,17,1,2,AddResponse,AddDate,0.0
17,39,18,1,3,AddResponse,AddDate,0.0
18,39,19,0,2,AddResponse,AddDate,0.0
19,39,20,0,2,AddResponse,AddDate,0.0
20,39,21,1,0,AddResponse,AddDate,0.0
21,39,22,0,3,AddResponse,AddDate,0.0
22,39,23,1,4,AddResponse,AddDate,0.0
23,39,24,2,2,AddResponse,AddDate,0.0
24,39,25,0,4,AddResponse,AddDate,0.0
25,39,26,1,3,AddResponse,AddDate,0.0
26,39,27,0,0,AddResponse,AddDate,0.0
27,39,28,2,1,AddResponse,AddDate,0.0
28,39,29,0,4,AddResponse,AddDate,0.0
29,39,30,1,1,AddResponse,AddDate,0.0
30,39,31,2,3,AddResponse,AddDate,0.0
31,39,32,2,3,AddResponse,AddDate,0.0
32,39,33,1,0,AddResponse,AddDate,0.0
33,39,34,1,4,AddResponse,AddDate,0.0
34,39,35,1,4,AddResponse,AddDate,0.0
35,39,36,2,1,AddResponse,AddDate,0.0
36,39,37,0,0,AddResponse,AddDate,0.0
37,39,38,2,0,AddResponse,AddDate,0.0
38,39,39,2,0,AddResponse,AddDate,0.0
39,39,40,0,0,AddResponse,AddDate,0.0
40,39,41,2,0,AddResponse,AddDate,0.0
41,39,42,1,1,AddResponse,AddDate,0.0
42,39,43,1,1,AddResponse,AddDate,0.0
43,39,44,2,3,AddResponse,AddDate,0.0
44,39,45,2,4,AddResponse,AddDate,0.0
45,39,46,1,3,AddResponse,AddDate,0.0
46,39,47,2,2,AddResponse,AddDate,0.0
47,39,48,1,3,AddResponse,AddDate,0.0
48,39,49,1,1,AddResponse,AddDate,0.0
49,39,50,0,2,AddResponse,AddDate,0.0
50,39,51,1,2,AddResponse,AddDate,0.0
51,39,52,0,3,AddResponse,AddDate,0.0
52,39,53,1,2,AddResponse,AddDate,0.0
53,39,54,2,2,AddResponse,AddDate,0.0
54,39,55,0,3,AddResponse,AddDate,0.0
55,39,56,0,0,AddResponse,AddDate,0.0
56,39,57,1,3,AddResponse,AddDate,0.0
57,39,58,2,3,AddResponse,AddDate,0.0
58,39,59,2,2,AddResponse,AddDate,0.0
59,39,60,1,0,AddResponse,AddDate,0.0
60,39,61,1,0,AddResponse,AddDate,0.0
61,39,62,2,3,AddResponse,AddDate,0.0
62,39,63,1,1,AddResponse,AddDate,0.0
63,39,64,0,4,AddResponse,AddDate,0.0
64,39,65,1,0,AddResponse,AddDate,0.0
65,39,66,0,4,AddResponse,AddDate,0.0
66,39,67,0,1,AddResponse,AddDate,0.0
67,39,68,0,3,AddResponse,AddDate,0.0
68,39,69,0,2,AddResponse,AddDate,0.0
69,39,70,1,4,AddResponse,AddDate,0.0
70,39,71,0,1,AddResponse,AddDate,0.0
71,39,72,1,2,AddResponse,AddDate,0.0
72,39,73,2,2,AddResponse,AddDate,0.0
73,39,74,0,1,AddResponse,AddDate,0.0
74,39,75,2,0,AddResponse,AddDate,0.0
75,39,76,0,4,AddResponse,AddDate,0.0
76,39,77,2,4,AddResponse,AddDate,0.0
77,39,78,2,1,AddResponse,AddDate,0.0
