,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,18,1,2,0,AddResponse,AddDate,0.0
1,18,2,1,2,AddResponse,AddDate,0.0
2,18,3,0,4,AddResponse,AddDate,0.0
3,18,4,0,1,AddResponse,AddDate,0.0
4,18,5,2,4,AddResponse,AddDate,0.0
5,18,6,0,1,AddResponse,AddDate,0.0
6,18,7,1,3,AddResponse,AddDate,0.0
7,18,8,1,3,AddResponse,AddDate,0.0
8,18,9,0,0,AddResponse,AddDate,0.0
9,18,10,1,4,AddResponse,AddDate,0.0
10,18,11,0,2,AddResponse,AddDate,0.0
11,18,12,0,1,AddResponse,AddDate,0.0
12,18,13,2,4,AddResponse,AddDate,0.0
13,18,14,0,0,AddResponse,AddDate,0.0
14,18,15,0,2,AddResponse,AddDate,0.0
15,18,16,2,2,AddResponse,AddDate,0.0
16,18,17,1,1,AddResponse,AddDate,0.0
17,18,18,2,1,AddResponse,AddDate,0.0
18,18,19,0,0,AddResponse,AddDate,0.0
19,18,20,2,3,AddResponse,AddDate,0.0
20,18,21,2,1,AddResponse,AddDate,0.0
21,18,22,0,1,AddResponse,AddDate,0.0
22,18,23,1,0,AddResponse,AddDate,0.0
23,18,24,2,0,AddResponse,AddDate,0.0
24,18,25,1,1,AddResponse,AddDate,0.0
25,18,26,2,0,AddResponse,AddDate,0.0
26,18,27,2,3,AddResponse,AddDate,0.0
27,18,28,2,4,AddResponse,AddDate,0.0
28,18,29,1,1,AddResponse,AddDate,0.0
29,18,30,2,4,AddResponse,AddDate,0.0
30,18,31,0,2,AddResponse,AddDate,0.0
31,18,32,2,1,AddResponse,AddDate,0.0
32,18,33,0,3,AddResponse,AddDate,0.0
33,18,34,0,0,AddResponse,AddDate,0.0
34,18,35,0,2,AddResponse,AddDate,0.0
35,18,36,0,3,AddResponse,AddDate,0.0
36,18,37,1,2,AddResponse,AddDate,0.0
37,18,38,2,0,AddResponse,AddDate,0.0
38,18,39,2,3,AddResponse,AddDate,0.0
39,18,40,1,2,AddResponse,AddDate,0.0
40,18,41,2,0,AddResponse,AddDate,0.0
41,18,42,2,3,AddResponse,AddDate,0.0
42,18,43,1,3,AddResponse,AddDate,0.0
43,18,44,1,3,AddResponse,AddDate,0.0
44,18,45,2,4,AddResponse,AddDate,0.0
45,18,46,0,3,AddResponse,AddDate,0.0
46,18,47,0,1,AddResponse,AddDate,0.0
47,18,48,2,1,AddResponse,AddDate,0.0
48,18,49,1,1,AddResponse,AddDate,0.0
49,18,50,2,1,AddResponse,AddDate,0.0
50,18,51,1,2,AddResponse,AddDate,0.0
51,18,52,1,0,AddResponse,AddDate,0.0
52,18,53,0,4,AddResponse,AddDate,0.0
53,18,54,1,2,AddResponse,AddDate,0.0
54,18,55,2,3,AddResponse,AddDate,0.0
55,18,56,1,4,AddResponse,AddDate,0.0
56,18,57,0,4,AddResponse,AddDate,0.0
57,18,58,1,4,AddResponse,AddDate,0.0
58,18,59,1,4,AddResponse,AddDate,0.0
59,18,60,0,4,AddResponse,AddDate,0.0
60,18,61,0,2,AddResponse,AddDate,0.0
61,18,62,0,4,AddResponse,AddDate,0.0
62,18,63,1,0,AddResponse,AddDate,0.0
63,18,64,2,0,AddResponse,AddDate,0.0
64,18,65,2,2,AddResponse,AddDate,0.0
65,18,66,2,2,AddResponse,AddDate,0.0
66,18,67,2,2,AddResponse,AddDate,0.0
67,18,68,1,3,AddResponse,AddDate,0.0
68,18,69,1,4,AddResponse,AddDate,0.0
69,18,70,0,4,AddResponse,AddDate,0.0
70,18,71,0,3,AddResponse,AddDate,0.0
71,18,72,0,0,AddResponse,AddDate,0.0
72,18,73,1,0,AddResponse,AddDate,0.0
73,18,74,1,2,AddResponse,AddDate,0.0
74,18,75,1,0,AddResponse,AddDate,0.0
75,18,76,2,2,AddResponse,AddDate,0.0
76,18,77,1,1,AddResponse,AddDate,0.0
77,18,78,0,3,AddResponse,AddDate,0.0
