,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,11,1,2,0,AddResponse,AddDate,0.0
1,11,2,1,2,AddResponse,AddDate,0.0
2,11,3,0,4,AddResponse,AddDate,0.0
3,11,4,0,0,AddResponse,AddDate,0.0
4,11,5,2,2,AddResponse,AddDate,0.0
5,11,6,0,3,AddResponse,AddDate,0.0
6,11,7,1,1,AddResponse,AddDate,0.0
7,11,8,1,2,AddResponse,AddDate,0.0
8,11,9,1,2,AddResponse,AddDate,0.0
9,11,10,2,1,AddResponse,AddDate,0.0
10,11,11,0,2,AddResponse,AddDate,0.0
11,11,12,0,1,AddResponse,AddDate,0.0
12,11,13,1,2,AddResponse,AddDate,0.0
13,11,14,2,1,AddResponse,AddDate,0.0
14,11,15,1,3,AddResponse,AddDate,0.0
15,11,16,0,1,AddResponse,AddDate,0.0
16,11,17,2,4,AddResponse,AddDate,0.0
17,11,18,1,4,AddResponse,AddDate,0.0
18,11,19,0,3,AddResponse,AddDate,0.0
19,11,20,1,3,AddResponse,AddDate,0.0
20,11,21,2,4,AddResponse,AddDate,0.0
21,11,22,0,0,AddResponse,AddDate,0.0
22,11,23,0,4,AddResponse,AddDate,0.0
23,11,24,0,1,AddResponse,AddDate,0.0
24,11,25,1,4,AddResponse,AddDate,0.0
25,11,26,1,1,AddResponse,AddDate,0.0
26,11,27,0,4,AddResponse,AddDate,0.0
27,11,28,2,1,AddResponse,AddDate,0.0
28,11,29,2,2,AddResponse,AddDate,0.0
29,11,30,2,3,AddResponse,AddDate,0.0
30,11,31,2,1,AddResponse,AddDate,0.0
31,11,32,1,4,AddResponse,AddDate,0.0
32,11,33,1,0,AddResponse,AddDate,0.0
33,11,34,0,2,AddResponse,AddDate,0.0
34,11,35,2,4,AddResponse,AddDate,0.0
35,11,36,2,0,AddResponse,AddDate,0.0
36,11,37,1,1,AddResponse,AddDate,0.0
37,11,38,2,1,AddResponse,AddDate,0.0
38,11,39,1,3,AddResponse,AddDate,0.0
39,11,40,1,0,AddResponse,AddDate,0.0
40,11,41,0,3,AddResponse,AddDate,0.0
41,11,42,1,4,AddResponse,AddDate,0.0
42,11,43,0,2,AddResponse,AddDate,0.0
43,11,44,1,0,AddResponse,AddDate,0.0
44,11,45,1,0,AddResponse,AddDate,0.0
45,11,46,0,2,AddResponse,AddDate,0.0
46,11,47,0,4,AddResponse,AddDate,0.0
47,11,48,2,2,AddResponse,AddDate,0.0
48,11,49,2,2,AddResponse,AddDate,0.0
49,11,50,0,4,AddResponse,AddDate,0.0
50,11,51,1,3,AddResponse,AddDate,0.0
51,11,52,2,3,AddResponse,AddDate,0.0
52,11,53,2,3,AddResponse,AddDate,0.0
53,11,54,0,0,AddResponse,AddDate,0.0
54,11,55,1,1,AddResponse,AddDate,0.0
55,11,56,1,4,AddResponse,AddDate,0.0
56,11,57,2,0,AddResponse,AddDate,0.0
57,11,58,2,4,AddResponse,AddDate,0.0
58,11,59,0,2,AddResponse,AddDate,0.0
59,11,60,1,2,AddResponse,AddDate,0.0
60,11,61,0,3,AddResponse,AddDate,0.0
61,11,62,0,1,AddResponse,AddDate,0.0
62,11,63,2,4,AddResponse,AddDate,0.0
63,11,64,0,3,AddResponse,AddDate,0.0
64,11,65,0,0,AddResponse,AddDate,0.0
65,11,66,1,1,AddResponse,AddDate,0.0
66,11,67,0,4,AddResponse,AddDate,0.0
67,11,68,2,0,AddResponse,AddDate,0.0
68,11,69,2,3,AddResponse,AddDate,0.0
69,11,70,2,3,AddResponse,AddDate,0.0
70,11,71,2,2,AddResponse,AddDate,0.0
71,11,72,0,0,AddResponse,AddDate,0.0
72,11,73,1,3,AddResponse,AddDate,0.0
73,11,74,2,0,AddResponse,AddDate,0.0
74,11,75,0,1,AddResponse,AddDate,0.0
75,11,76,1,0,AddResponse,AddDate,0.0
76,11,77,1,2,AddResponse,AddDate,0.0
77,11,78,2,0,AddResponse,AddDate,0.0
