,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,35,1,0,1,AddResponse,AddDate,0.0
1,35,2,1,1,AddResponse,AddDate,0.0
2,35,3,1,1,AddResponse,AddDate,0.0
3,35,4,0,3,AddResponse,AddDate,0.0
4,35,5,1,4,AddResponse,AddDate,0.0
5,35,6,1,2,AddResponse,AddDate,0.0
6,35,7,2,1,AddResponse,AddDate,0.0
7,35,8,2,2,AddResponse,AddDate,0.0
8,35,9,0,2,AddResponse,AddDate,0.0
9,35,10,2,1,AddResponse,AddDate,0.0
10,35,11,2,3,AddResponse,AddDate,0.0
11,35,12,0,4,AddResponse,AddDate,0.0
12,35,13,2,1,AddResponse,AddDate,0.0
13,35,14,0,3,AddResponse,AddDate,0.0
14,35,15,1,4,AddResponse,AddDate,0.0
15,35,16,1,2,AddResponse,AddDate,0.0
16,35,17,2,4,AddResponse,AddDate,0.0
17,35,18,1,0,AddResponse,AddDate,0.0
18,35,19,0,2,AddResponse,AddDate,0.0
19,35,20,0,1,AddResponse,AddDate,0.0
20,35,21,2,2,AddResponse,AddDate,0.0
21,35,22,2,4,AddResponse,AddDate,0.0
22,35,23,1,3,AddResponse,AddDate,0.0
23,35,24,2,0,AddResponse,AddDate,0.0
24,35,25,0,4,AddResponse,AddDate,0.0
25,35,26,1,1,AddResponse,AddDate,0.0
26,35,27,1,4,AddResponse,AddDate,0.0
27,35,28,2,4,AddResponse,AddDate,0.0
28,35,29,0,1,AddResponse,AddDate,0.0
29,35,30,2,4,AddResponse,AddDate,0.0
30,35,31,1,0,AddResponse,AddDate,0.0
31,35,32,1,4,AddResponse,AddDate,0.0
32,35,33,0,3,AddResponse,AddDate,0.0
33,35,34,2,2,AddResponse,AddDate,0.0
34,35,35,2,0,AddResponse,AddDate,0.0
35,35,36,1,2,AddResponse,AddDate,0.0
36,35,37,1,2,AddResponse,AddDate,0.0
37,35,38,2,3,AddResponse,AddDate,0.0
38,35,39,1,4,AddResponse,AddDate,0.0
39,35,40,2,0,AddResponse,AddDate,0.0
40,35,41,0,4,AddResponse,AddDate,0.0
41,35,42,2,1,AddResponse,AddDate,0.0
42,35,43,2,3,AddResponse,AddDate,0.0
43,35,44,0,2,AddResponse,AddDate,0.0
44,35,45,2,3,AddResponse,AddDate,0.0
45,35,46,1,1,AddResponse,AddDate,0.0
46,35,47,1,1,AddResponse,AddDate,0.0
47,35,48,0,2,AddResponse,AddDate,0.0
48,35,49,0,3,AddResponse,AddDate,0.0
49,35,50,1,3,AddResponse,AddDate,0.0
50,35,51,2,0,AddResponse,AddDate,0.0
51,35,52,1,0,AddResponse,AddDate,0.0
52,35,53,0,0,AddResponse,AddDate,0.0
53,35,54,0,3,AddResponse,AddDate,0.0
54,35,55,0,0,AddResponse,AddDate,0.0
55,35,56,0,1,AddResponse,AddDate,0.0
56,35,57,0,0,AddResponse,AddDate,0.0
57,35,58,2,0,AddResponse,AddDate,0.0
58,35,59,0,2,AddResponse,AddDate,0.0
59,35,60,0,4,AddResponse,AddDate,0.0
60,35,61,1,0,AddResponse,AddDate,0.0
61,35,62,2,2,AddResponse,AddDate,0.0
62,35,63,2,4,AddResponse,AddDate,0.0
63,35,64,1,3,AddResponse,AddDate,0.0
64,35,65,2,1,AddResponse,AddDate,0.0
65,35,66,0,4,AddResponse,AddDate,0.0
66,35,67,1,0,AddResponse,AddDate,0.0
67,35,68,1,2,AddResponse,AddDate,0.0
68,35,69,0,0,AddResponse,AddDate,0.0
69,35,70,1,3,AddResponse,AddDate,0.0
70,35,71,2,2,AddResponse,AddDate,0.0
71,35,72,0,0,AddResponse,AddDate,0.0
72,35,73,2,3,AddResponse,AddDate,0.0
73,35,74,1,3,AddResponse,AddDate,0.0
74,35,75,0,1,AddResponse,AddDate,0.0
