,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,46,1,1,0,AddResponse,AddDate,0.0
1,46,2,1,3,AddResponse,AddDate,0.0
2,46,3,0,4,AddResponse,AddDate,0.0
3,46,4,2,4,AddResponse,AddDate,0.0
4,46,5,1,4,AddResponse,AddDate,0.0
5,46,6,2,3,AddResponse,AddDate,0.0
6,46,7,2,4,AddResponse,AddDate,0.0
7,46,8,1,4,AddResponse,AddDate,0.0
8,46,9,1,0,AddResponse,AddDate,0.0
9,46,10,1,3,AddResponse,AddDate,0.0
10,46,11,1,0,AddResponse,AddDate,0.0
11,46,12,0,2,AddResponse,AddDate,0.0
12,46,13,1,0,AddResponse,AddDate,0.0
13,46,14,1,2,AddResponse,AddDate,0.0
14,46,15,2,3,AddResponse,AddDate,0.0
15,46,16,2,2,AddResponse,AddDate,0.0
16,46,17,0,0,AddResponse,AddDate,0.0
17,46,18,1,1,AddResponse,AddDate,0.0
18,46,19,0,3,AddResponse,AddDate,0.0
19,46,20,2,3,AddResponse,AddDate,0.0
20,46,21,1,3,AddResponse,AddDate,0.0
21,46,22,0,4,AddResponse,AddDate,0.0
22,46,23,1,0,AddResponse,AddDate,0.0
23,46,24,0,4,AddResponse,AddDate,0.0
24,46,25,0,2,AddResponse,AddDate,0.0
25,46,26,1,1,AddResponse,AddDate,0.0
26,46,27,2,2,AddResponse,AddDate,0.0
27,46,28,0,3,AddResponse,AddDate,0.0
28,46,29,2,3,AddResponse,AddDate,0.0
29,46,30,2,2,AddResponse,AddDate,0.0
30,46,31,2,2,AddResponse,AddDate,0.0
31,46,32,2,0,AddResponse,AddDate,0.0
32,46,33,2,4,AddResponse,AddDate,0.0
33,46,34,2,0,AddResponse,AddDate,0.0
34,46,35,1,1,AddResponse,AddDate,0.0
35,46,36,0,2,AddResponse,AddDate,0.0
36,46,37,2,1,AddResponse,AddDate,0.0
37,46,38,0,1,AddResponse,AddDate,0.0
38,46,39,0,1,AddResponse,AddDate,0.0
39,46,40,0,0,AddResponse,AddDate,0.0
40,46,41,0,0,AddResponse,AddDate,0.0
41,46,42,1,2,AddResponse,AddDate,0.0
42,46,43,2,1,AddResponse,AddDate,0.0
43,46,44,2,0,AddResponse,AddDate,0.0
44,46,45,2,1,AddResponse,AddDate,0.0
45,46,46,2,2,AddResponse,AddDate,0.0
46,46,47,2,4,AddResponse,AddDate,0.0
47,46,48,0,4,AddResponse,AddDate,0.0
48,46,49,0,1,AddResponse,AddDate,0.0
49,46,50,1,4,AddResponse,AddDate,0.0
50,46,51,0,0,AddResponse,AddDate,0.0
51,46,52,0,3,AddResponse,AddDate,0.0
52,46,53,2,1,AddResponse,AddDate,0.0
53,46,54,1,3,AddResponse,AddDate,0.0
54,46,55,0,2,AddResponse,AddDate,0.0
55,46,56,1,2,AddResponse,AddDate,0.0
56,46,57,2,3,AddResponse,AddDate,0.0
57,46,58,1,4,AddResponse,AddDate,0.0
58,46,59,1,3,AddResponse,AddDate,0.0
59,46,60,0,4,AddResponse,AddDate,0.0
60,46,61,2,0,AddResponse,AddDate,0.0
61,46,62,1,2,AddResponse,AddDate,0.0
62,46,63,1,4,AddResponse,AddDate,0.0
63,46,64,2,4,AddResponse,AddDate,0.0
64,46,65,0,1,AddResponse,AddDate,0.0
65,46,66,1,1,AddResponse,AddDate,0.0
66,46,67,0,0,AddResponse,AddDate,0.0
67,46,68,0,3,AddResponse,AddDate,0.0
68,46,69,0,1,AddResponse,AddDate,0.0
69,46,70,0,2,AddResponse,AddDate,0.0
70,46,71,2,0,AddResponse,AddDate,0.0
71,46,72,2,1,AddResponse,AddDate,0.0
72,46,73,1,2,AddResponse,AddDate,0.0
73,46,74,0,3,AddResponse,AddDate,0.0
74,46,75,1,1,AddResponse,AddDate,0.0
