,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,20,1,0,0,AddResponse,AddDate,0.0
1,20,2,1,0,AddResponse,AddDate,0.0
2,20,3,1,4,AddResponse,AddDate,0.0
3,20,4,1,2,AddResponse,AddDate,0.0
4,20,5,2,1,AddResponse,AddDate,0.0
5,20,6,0,4,AddResponse,AddDate,0.0
6,20,7,2,3,AddResponse,AddDate,0.0
7,20,8,1,2,AddResponse,AddDate,0.0
8,20,9,0,1,AddResponse,AddDate,0.0
9,20,10,0,1,AddResponse,AddDate,0.0
10,20,11,1,0,AddResponse,AddDate,0.0
11,20,12,2,4,AddResponse,AddDate,0.0
12,20,13,1,3,AddResponse,AddDate,0.0
13,20,14,2,0,AddResponse,AddDate,0.0
14,20,15,2,4,AddResponse,AddDate,0.0
15,20,16,1,4,AddResponse,AddDate,0.0
16,20,17,0,0,AddResponse,AddDate,0.0
17,20,18,1,2,AddResponse,AddDate,0.0
18,20,19,0,3,AddResponse,AddDate,0.0
19,20,20,0,3,AddResponse,AddDate,0.0
20,20,21,2,4,AddResponse,AddDate,0.0
21,20,22,0,0,AddResponse,AddDate,0.0
22,20,23,1,3,AddResponse,AddDate,0.0
23,20,24,2,3,AddResponse,AddDate,0.0
24,20,25,0,4,AddResponse,AddDate,0.0
25,20,26,2,4,AddResponse,AddDate,0.0
26,20,27,1,4,AddResponse,AddDate,0.0
27,20,28,2,2,AddResponse,AddDate,0.0
28,20,29,1,1,AddResponse,AddDate,0.0
29,20,30,2,1,AddResponse,AddDate,0.0
30,20,31,1,0,AddResponse,AddDate,0.0
31,20,32,0,2,AddResponse,AddDate,0.0
32,20,33,0,4,AddResponse,AddDate,0.0
33,20,34,2,1,AddResponse,AddDate,0.0
34,20,35,0,3,AddResponse,AddDate,0.0
35,20,36,0,3,AddResponse,AddDate,0.0
36,20,37,1,3,AddResponse,AddDate,0.0
37,20,38,1,3,AddResponse,AddDate,0.0
38,20,39,1,1,AddResponse,AddDate,0.0
39,20,40,0,1,AddResponse,AddDate,0.0
40,20,41,2,3,AddResponse,AddDate,0.0
41,20,42,1,0,AddResponse,AddDate,0.0
42,20,43,2,0,AddResponse,AddDate,0.0
43,20,44,1,1,AddResponse,AddDate,0.0
44,20,45,2,2,AddResponse,AddDate,0.0
45,20,46,1,4,AddResponse,AddDate,0.0
46,20,47,2,2,AddResponse,AddDate,0.0
47,20,48,2,1,AddResponse,AddDate,0.0
48,20,49,1,1,AddResponse,AddDate,0.0
49,20,50,2,3,AddResponse,AddDate,0.0
50,20,51,2,4,AddResponse,AddDate,0.0
51,20,52,2,0,AddResponse,AddDate,0.0
52,20,53,2,0,AddResponse,AddDate,0.0
53,20,54,0,0,AddResponse,AddDate,0.0
54,20,55,0,2,AddResponse,AddDate,0.0
55,20,56,0,0,AddResponse,AddDate,0.0
56,20,57,0,1,AddResponse,AddDate,0.0
57,20,58,0,4,AddResponse,AddDate,0.0
58,20,59,0,2,AddResponse,AddDate,0.0
59,20,60,0,4,AddResponse,AddDate,0.0
60,20,61,1,0,AddResponse,AddDate,0.0
61,20,62,1,2,AddResponse,AddDate,0.0
62,20,63,0,1,AddResponse,AddDate,0.0
63,20,64,1,4,AddResponse,AddDate,0.0
64,20,65,2,2,AddResponse,AddDate,0.0
65,20,66,1,3,AddResponse,AddDate,0.0
66,20,67,0,2,AddResponse,AddDate,0.0
67,20,68,2,1,AddResponse,AddDate,0.0
68,20,69,2,2,AddResponse,AddDate,0.0
69,20,70,1,2,AddResponse,AddDate,0.0
70,20,71,2,3,AddResponse,AddDate,0.0
71,20,72,1,1,AddResponse,AddDate,0.0
72,20,73,0,3,AddResponse,AddDate,0.0
73,20,74,0,2,AddResponse,AddDate,0.0
74,20,75,2,0,AddResponse,AddDate,0.0
