,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,40,1,2,2,AddResponse,AddDate,0.0
1,40,2,1,0,AddResponse,AddDate,0.0
2,40,3,2,2,AddResponse,AddDate,0.0
3,40,4,1,4,AddResponse,AddDate,0.0
4,40,5,2,3,AddResponse,AddDate,0.0
5,40,6,0,2,AddResponse,AddDate,0.0
6,40,7,0,3,AddResponse,AddDate,0.0
7,40,8,2,4,AddResponse,AddDate,0.0
8,40,9,0,2,AddResponse,AddDate,0.0
9,40,10,0,0,AddResponse,AddDate,0.0
10,40,11,1,1,AddResponse,AddDate,0.0
11,40,12,2,1,AddResponse,AddDate,0.0
12,40,13,2,1,AddResponse,AddDate,0.0
13,40,14,1,0,AddResponse,AddDate,0.0
14,40,15,0,1,AddResponse,AddDate,0.0
15,40,16,0,0,AddResponse,AddDate,0.0
16,40,17,1,4,AddResponse,AddDate,0.0
17,40,18,2,1,AddResponse,AddDate,0.0
18,40,19,2,0,AddResponse,AddDate,0.0
19,40,20,0,4,AddResponse,AddDate,0.0
20,40,21,2,4,AddResponse,AddDate,0.0
21,40,22,1,2,AddResponse,AddDate,0.0
22,40,23,0,4,AddResponse,AddDate,0.0
23,40,24,0,3,AddResponse,AddDate,0.0
24,40,25,2,2,AddResponse,AddDate,0.0
25,40,26,2,0,AddResponse,AddDate,0.0
26,40,27,0,0,AddResponse,AddDate,0.0
27,40,28,1,0,AddResponse,AddDate,0.0
28,40,29,1,4,AddResponse,AddDate,0.0
29,40,30,1,3,AddResponse,AddDate,0.0
30,40,31,2,3,AddResponse,AddDate,0.0
31,40,32,2,4,AddResponse,AddDate,0.0
32,40,33,0,4,AddResponse,AddDate,0.0
33,40,34,1,1,AddResponse,AddDate,0.0
34,40,35,2,0,AddResponse,AddDate,0.0
35,40,36,0,3,AddResponse,AddDate,0.0
36,40,37,1,2,AddResponse,AddDate,0.0
37,40,38,0,0,AddResponse,AddDate,0.0
38,40,39,2,3,AddResponse,AddDate,0.0
39,40,40,0,1,AddResponse,AddDate,0.0
40,40,41,2,1,AddResponse,AddDate,0.0
41,40,42,1,4,AddResponse,AddDate,0.0
42,40,43,0,4,AddResponse,AddDate,0.0
43,40,44,1,1,AddResponse,AddDate,0.0
44,40,45,0,2,AddResponse,AddDate,0.0
45,40,46,2,2,AddResponse,AddDate,0.0
46,40,47,1,0,AddResponse,AddDate,0.0
47,40,48,1,2,AddResponse,AddDate,0.0
48,40,49,2,4,AddResponse,AddDate,0.0
49,40,50,2,0,AddResponse,AddDate,0.0
50,40,51,1,3,AddResponse,AddDate,0.0
51,40,52,1,2,AddResponse,AddDate,0.0
52,40,53,1,3,AddResponse,AddDate,0.0
53,40,54,2,0,AddResponse,AddDate,0.0
54,40,55,1,0,AddResponse,AddDate,0.0
55,40,56,2,3,AddResponse,AddDate,0.0
56,40,57,0,3,AddResponse,AddDate,0.0
57,40,58,0,1,AddResponse,AddDate,0.0
58,40,59,1,1,AddResponse,AddDate,0.0
59,40,60,2,1,AddResponse,AddDate,0.0
60,40,61,1,2,AddResponse,AddDate,0.0
61,40,62,1,4,AddResponse,AddDate,0.0
62,40,63,0,1,AddResponse,AddDate,0.0
63,40,64,0,1,AddResponse,AddDate,0.0
64,40,65,1,3,AddResponse,AddDate,0.0
65,40,66,1,1,AddResponse,AddDate,0.0
66,40,67,0,2,AddResponse,AddDate,0.0
67,40,68,1,3,AddResponse,AddDate,0.0
68,40,69,0,2,AddResponse,AddDate,0.0
69,40,70,2,2,AddResponse,AddDate,0.0
70,40,71,2,4,AddResponse,AddDate,0.0
71,40,72,0,4,AddResponse,AddDate,0.0
72,40,73,0,0,AddResponse,AddDate,0.0
73,40,74,0,3,AddResponse,AddDate,0.0
74,40,75,2,3,AddResponse,AddDate,0.0
