,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,18,1,2,4,AddResponse,AddDate,0.0
1,18,2,1,4,AddResponse,AddDate,0.0
2,18,3,2,4,AddResponse,AddDate,0.0
3,18,4,1,1,AddResponse,AddDate,0.0
4,18,5,2,0,AddResponse,AddDate,0.0
5,18,6,0,4,AddResponse,AddDate,0.0
6,18,7,1,2,AddResponse,AddDate,0.0
7,18,8,0,0,AddResponse,AddDate,0.0
8,18,9,1,2,AddResponse,AddDate,0.0
9,18,10,0,0,AddResponse,AddDate,0.0
10,18,11,0,2,AddResponse,AddDate,0.0
11,18,12,1,2,AddResponse,AddDate,0.0
12,18,13,1,0,AddResponse,AddDate,0.0
13,18,14,1,1,AddResponse,AddDate,0.0
14,18,15,1,4,AddResponse,AddDate,0.0
15,18,16,0,2,AddResponse,AddDate,0.0
16,18,17,1,1,AddResponse,AddDate,0.0
17,18,18,1,3,AddResponse,AddDate,0.0
18,18,19,0,0,AddResponse,AddDate,0.0
19,18,20,0,4,AddResponse,AddDate,0.0
20,18,21,1,3,AddResponse,AddDate,0.0
21,18,22,0,0,AddResponse,AddDate,0.0
22,18,23,2,3,AddResponse,AddDate,0.0
23,18,24,0,1,AddResponse,AddDate,0.0
24,18,25,0,3,AddResponse,AddDate,0.0
25,18,26,0,3,AddResponse,AddDate,0.0
26,18,27,0,4,AddResponse,AddDate,0.0
27,18,28,0,1,AddResponse,AddDate,0.0
28,18,29,2,3,AddResponse,AddDate,0.0
29,18,30,2,1,AddResponse,AddDate,0.0
30,18,31,1,4,AddResponse,AddDate,0.0
31,18,32,2,3,AddResponse,AddDate,0.0
32,18,33,2,2,AddResponse,AddDate,0.0
33,18,34,2,4,AddResponse,AddDate,0.0
34,18,35,1,2,AddResponse,AddDate,0.0
35,18,36,2,0,AddResponse,AddDate,0.0
36,18,37,1,1,AddResponse,AddDate,0.0
37,18,38,1,4,AddResponse,AddDate,0.0
38,18,39,0,3,AddResponse,AddDate,0.0
39,18,40,2,4,AddResponse,AddDate,0.0
40,18,41,2,0,AddResponse,AddDate,0.0
41,18,42,2,3,AddResponse,AddDate,0.0
42,18,43,0,4,AddResponse,AddDate,0.0
43,18,44,2,0,AddResponse,AddDate,0.0
44,18,45,2,2,AddResponse,AddDate,0.0
45,18,46,0,2,AddResponse,AddDate,0.0
46,18,47,2,2,AddResponse,AddDate,0.0
47,18,48,2,3,AddResponse,AddDate,0.0
48,18,49,1,0,AddResponse,AddDate,0.0
49,18,50,0,2,AddResponse,AddDate,0.0
50,18,51,0,3,AddResponse,AddDate,0.0
51,18,52,0,3,AddResponse,AddDate,0.0
52,18,53,1,0,AddResponse,AddDate,0.0
53,18,54,0,2,AddResponse,AddDate,0.0
54,18,55,2,1,AddResponse,AddDate,0.0
55,18,56,1,3,AddResponse,AddDate,0.0
56,18,57,2,0,AddResponse,AddDate,0.0
57,18,58,1,2,AddResponse,AddDate,0.0
58,18,59,2,2,AddResponse,AddDate,0.0
59,18,60,1,3,AddResponse,AddDate,0.0
60,18,61,2,2,AddResponse,AddDate,0.0
61,18,62,2,4,AddResponse,AddDate,0.0
62,18,63,0,1,AddResponse,AddDate,0.0
63,18,64,0,1,AddResponse,AddDate,0.0
64,18,65,1,0,AddResponse,AddDate,0.0
65,18,66,1,1,AddResponse,AddDate,0.0
66,18,67,0,4,AddResponse,AddDate,0.0
67,18,68,2,1,AddResponse,AddDate,0.0
68,18,69,1,0,AddResponse,AddDate,0.0
69,18,70,2,1,AddResponse,AddDate,0.0
70,18,71,1,4,AddResponse,AddDate,0.0
71,18,72,1,3,AddResponse,AddDate,0.0
72,18,73,0,0,AddResponse,AddDate,0.0
73,18,74,0,1,AddResponse,AddDate,0.0
74,18,75,2,1,AddResponse,AddDate,0.0
