,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,38,1,1,2,AddResponse,AddDate,0.0
1,38,2,1,2,AddResponse,AddDate,0.0
2,38,3,2,1,AddResponse,AddDate,0.0
3,38,4,0,0,AddResponse,AddDate,0.0
4,38,5,2,4,AddResponse,AddDate,0.0
5,38,6,2,2,AddResponse,AddDate,0.0
6,38,7,1,4,AddResponse,AddDate,0.0
7,38,8,2,4,AddResponse,AddDate,0.0
8,38,9,1,4,AddResponse,AddDate,0.0
9,38,10,0,2,AddResponse,AddDate,0.0
10,38,11,2,3,AddResponse,AddDate,0.0
11,38,12,0,1,AddResponse,AddDate,0.0
12,38,13,1,2,AddResponse,AddDate,0.0
13,38,14,2,0,AddResponse,AddDate,0.0
14,38,15,0,0,AddResponse,AddDate,0.0
15,38,16,2,4,AddResponse,AddDate,0.0
16,38,17,1,3,AddResponse,AddDate,0.0
17,38,18,0,3,AddResponse,AddDate,0.0
18,38,19,0,2,AddResponse,AddDate,0.0
19,38,20,2,2,AddResponse,AddDate,0.0
20,38,21,0,3,AddResponse,AddDate,0.0
21,38,22,2,2,AddResponse,AddDate,0.0
22,38,23,0,4,AddResponse,AddDate,0.0
23,38,24,0,2,AddResponse,AddDate,0.0
24,38,25,0,0,AddResponse,AddDate,0.0
25,38,26,2,0,AddResponse,AddDate,0.0
26,38,27,0,1,AddResponse,AddDate,0.0
27,38,28,0,3,AddResponse,AddDate,0.0
28,38,29,2,0,AddResponse,AddDate,0.0
29,38,30,2,1,AddResponse,AddDate,0.0
30,38,31,1,3,AddResponse,AddDate,0.0
31,38,32,1,1,AddResponse,AddDate,0.0
32,38,33,1,1,AddResponse,AddDate,0.0
33,38,34,1,1,AddResponse,AddDate,0.0
34,38,35,0,4,AddResponse,AddDate,0.0
35,38,36,1,2,AddResponse,AddDate,0.0
36,38,37,2,3,AddResponse,AddDate,0.0
37,38,38,1,3,AddResponse,AddDate,0.0
38,38,39,0,4,AddResponse,AddDate,0.0
39,38,40,1,1,AddResponse,AddDate,0.0
40,38,41,0,3,AddResponse,AddDate,0.0
41,38,42,1,3,AddResponse,AddDate,0.0
42,38,43,0,0,AddResponse,AddDate,0.0
43,38,44,0,0,AddResponse,AddDate,0.0
44,38,45,2,3,AddResponse,AddDate,0.0
45,38,46,2,0,AddResponse,AddDate,0.0
46,38,47,1,2,AddResponse,AddDate,0.0
47,38,48,2,2,AddResponse,AddDate,0.0
48,38,49,2,1,AddResponse,AddDate,0.0
49,38,50,2,1,AddResponse,AddDate,0.0
50,38,51,1,1,AddResponse,AddDate,0.0
51,38,52,2,4,AddResponse,AddDate,0.0
52,38,53,2,1,AddResponse,AddDate,0.0
53,38,54,0,2,AddResponse,AddDate,0.0
54,38,55,0,3,AddResponse,AddDate,0.0
55,38,56,1,4,AddResponse,AddDate,0.0
56,38,57,0,1,AddResponse,AddDate,0.0
57,38,58,0,4,AddResponse,AddDate,0.0
58,38,59,2,3,AddResponse,AddDate,0.0
59,38,60,1,0,AddResponse,AddDate,0.0
60,38,61,0,2,AddResponse,AddDate,0.0
61,38,62,1,4,AddResponse,AddDate,0.0
62,38,63,1,0,AddResponse,AddDate,0.0
63,38,64,1,4,AddResponse,AddDate,0.0
64,38,65,2,3,AddResponse,AddDate,0.0
65,38,66,0,1,AddResponse,AddDate,0.0
66,38,67,0,1,AddResponse,AddDate,0.0
67,38,68,1,0,AddResponse,AddDate,0.0
68,38,69,1,0,AddResponse,AddDate,0.0
69,38,70,1,3,AddResponse,AddDate,0.0
70,38,71,0,4,AddResponse,AddDate,0.0
71,38,72,1,0,AddResponse,AddDate,0.0
72,38,73,2,4,AddResponse,AddDate,0.0
73,38,74,2,0,AddResponse,AddDate,0.0
74,38,75,2,2,AddResponse,AddDate,0.0
