,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,34,1,0,3,AddResponse,AddDate,0.0
1,34,2,1,3,AddResponse,AddDate,0.0
2,34,3,1,1,AddResponse,AddDate,0.0
3,34,4,2,1,AddResponse,AddDate,0.0
4,34,5,2,2,AddResponse,AddDate,0.0
5,34,6,2,3,AddResponse,AddDate,0.0
6,34,7,2,2,AddResponse,AddDate,0.0
7,34,8,2,3,AddResponse,AddDate,0.0
8,34,9,1,4,AddResponse,AddDate,0.0
9,34,10,1,0,AddResponse,AddDate,0.0
10,34,11,1,1,AddResponse,AddDate,0.0
11,34,12,2,2,AddResponse,AddDate,0.0
12,34,13,2,2,AddResponse,AddDate,0.0
13,34,14,0,3,AddResponse,AddDate,0.0
14,34,15,0,3,AddResponse,AddDate,0.0
15,34,16,1,1,AddResponse,AddDate,0.0
16,34,17,2,4,AddResponse,AddDate,0.0
17,34,18,2,1,AddResponse,AddDate,0.0
18,34,19,1,2,AddResponse,AddDate,0.0
19,34,20,2,1,AddResponse,AddDate,0.0
20,34,21,2,0,AddResponse,AddDate,0.0
21,34,22,1,3,AddResponse,AddDate,0.0
22,34,23,2,4,AddResponse,AddDate,0.0
23,34,24,0,0,AddResponse,AddDate,0.0
24,34,25,2,0,AddResponse,AddDate,0.0
25,34,26,0,2,AddResponse,AddDate,0.0
26,34,27,2,4,AddResponse,AddDate,0.0
27,34,28,0,2,AddResponse,AddDate,0.0
28,34,29,1,1,AddResponse,AddDate,0.0
29,34,30,1,3,AddResponse,AddDate,0.0
30,34,31,1,2,AddResponse,AddDate,0.0
31,34,32,0,0,AddResponse,AddDate,0.0
32,34,33,2,4,AddResponse,AddDate,0.0
33,34,34,0,1,AddResponse,AddDate,0.0
34,34,35,2,3,AddResponse,AddDate,0.0
35,34,36,2,0,AddResponse,AddDate,0.0
36,34,37,1,4,AddResponse,AddDate,0.0
37,34,38,2,3,AddResponse,AddDate,0.0
38,34,39,0,1,AddResponse,AddDate,0.0
39,34,40,1,1,AddResponse,AddDate,0.0
40,34,41,1,0,AddResponse,AddDate,0.0
41,34,42,2,1,AddResponse,AddDate,0.0
42,34,43,2,3,AddResponse,AddDate,0.0
43,34,44,1,4,AddResponse,AddDate,0.0
44,34,45,0,2,AddResponse,AddDate,0.0
45,34,46,2,2,AddResponse,AddDate,0.0
46,34,47,0,1,AddResponse,AddDate,0.0
47,34,48,1,4,AddResponse,AddDate,0.0
48,34,49,0,1,AddResponse,AddDate,0.0
49,34,50,0,3,AddResponse,AddDate,0.0
50,34,51,0,0,AddResponse,AddDate,0.0
51,34,52,2,4,AddResponse,AddDate,0.0
52,34,53,2,1,AddResponse,AddDate,0.0
53,34,54,0,0,AddResponse,AddDate,0.0
54,34,55,1,2,AddResponse,AddDate,0.0
55,34,56,0,4,AddResponse,AddDate,0.0
56,34,57,1,0,AddResponse,AddDate,0.0
57,34,58,0,3,AddResponse,AddDate,0.0
58,34,59,1,3,AddResponse,AddDate,0.0
59,34,60,1,2,AddResponse,AddDate,0.0
60,34,61,0,4,AddResponse,AddDate,0.0
61,34,62,0,2,AddResponse,AddDate,0.0
62,34,63,0,0,AddResponse,AddDate,0.0
63,34,64,1,0,AddResponse,AddDate,0.0
64,34,65,1,2,AddResponse,AddDate,0.0
65,34,66,0,1,AddResponse,AddDate,0.0
66,34,67,0,4,AddResponse,AddDate,0.0
67,34,68,0,4,AddResponse,AddDate,0.0
68,34,69,2,0,AddResponse,AddDate,0.0
69,34,70,1,3,AddResponse,AddDate,0.0
70,34,71,1,0,AddResponse,AddDate,0.0
71,34,72,1,4,AddResponse,AddDate,0.0
72,34,73,2,0,AddResponse,AddDate,0.0
73,34,74,0,2,AddResponse,AddDate,0.0
74,34,75,0,4,AddResponse,AddDate,0.0
