,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,27,1,0,1,AddResponse,AddDate,0.0
1,27,2,1,0,AddResponse,AddDate,0.0
2,27,3,1,0,AddResponse,AddDate,0.0
3,27,4,0,3,AddResponse,AddDate,0.0
4,27,5,2,4,AddResponse,AddDate,0.0
5,27,6,2,4,AddResponse,AddDate,0.0
6,27,7,2,1,AddResponse,AddDate,0.0
7,27,8,2,2,AddResponse,AddDate,0.0
8,27,9,2,3,AddResponse,AddDate,0.0
9,27,10,2,4,AddResponse,AddDate,0.0
10,27,11,2,1,AddResponse,AddDate,0.0
11,27,12,1,1,AddResponse,AddDate,0.0
12,27,13,0,4,AddResponse,AddDate,0.0
13,27,14,0,3,AddResponse,AddDate,0.0
14,27,15,0,1,AddResponse,AddDate,0.0
15,27,16,0,4,AddResponse,AddDate,0.0
16,27,17,0,1,AddResponse,AddDate,0.0
17,27,18,1,0,AddResponse,AddDate,0.0
18,27,19,0,1,AddResponse,AddDate,0.0
19,27,20,1,2,AddResponse,AddDate,0.0
20,27,21,2,0,AddResponse,AddDate,0.0
21,27,22,2,3,AddResponse,AddDate,0.0
22,27,23,0,4,AddResponse,AddDate,0.0
23,27,24,1,4,AddResponse,AddDate,0.0
24,27,25,0,3,AddResponse,AddDate,0.0
25,27,26,1,3,AddResponse,AddDate,0.0
26,27,27,2,1,AddResponse,AddDate,0.0
27,27,28,0,4,AddResponse,AddDate,0.0
28,27,29,0,3,AddResponse,AddDate,0.0
29,27,30,1,3,AddResponse,AddDate,0.0
30,27,31,0,0,AddResponse,AddDate,0.0
31,27,32,2,3,AddResponse,AddDate,0.0
32,27,33,2,0,AddResponse,AddDate,0.0
33,27,34,0,1,AddResponse,AddDate,0.0
34,27,35,1,0,AddResponse,AddDate,0.0
35,27,36,1,4,AddResponse,AddDate,0.0
36,27,37,0,2,AddResponse,AddDate,0.0
37,27,38,1,2,AddResponse,AddDate,0.0
38,27,39,0,2,AddResponse,AddDate,0.0
39,27,40,2,2,AddResponse,AddDate,0.0
40,27,41,2,2,AddResponse,AddDate,0.0
41,27,42,2,4,AddResponse,AddDate,0.0
42,27,43,1,2,AddResponse,AddDate,0.0
43,27,44,0,3,AddResponse,AddDate,0.0
44,27,45,2,2,AddResponse,AddDate,0.0
45,27,46,0,2,AddResponse,AddDate,0.0
46,27,47,2,0,AddResponse,AddDate,0.0
47,27,48,1,4,AddResponse,AddDate,0.0
48,27,49,1,1,AddResponse,AddDate,0.0
49,27,50,0,2,AddResponse,AddDate,0.0
50,27,51,1,1,AddResponse,AddDate,0.0
51,27,52,1,0,AddResponse,AddDate,0.0
52,27,53,1,3,AddResponse,AddDate,0.0
53,27,54,1,3,AddResponse,AddDate,0.0
54,27,55,1,1,AddResponse,AddDate,0.0
55,27,56,0,4,AddResponse,AddDate,0.0
56,27,57,0,2,AddResponse,AddDate,0.0
57,27,58,2,3,AddResponse,AddDate,0.0
58,27,59,1,3,AddResponse,AddDate,0.0
59,27,60,2,1,AddResponse,AddDate,0.0
60,27,61,0,0,AddResponse,AddDate,0.0
61,27,62,2,2,AddResponse,AddDate,0.0
62,27,63,0,0,AddResponse,AddDate,0.0
63,27,64,2,4,AddResponse,AddDate,0.0
64,27,65,1,4,AddResponse,AddDate,0.0
65,27,66,1,2,AddResponse,AddDate,0.0
66,27,67,0,0,AddResponse,AddDate,0.0
67,27,68,2,0,AddResponse,AddDate,0.0
68,27,69,1,1,AddResponse,AddDate,0.0
69,27,70,2,1,AddResponse,AddDate,0.0
70,27,71,2,0,AddResponse,AddDate,0.0
71,27,72,1,4,AddResponse,AddDate,0.0
72,27,73,2,3,AddResponse,AddDate,0.0
73,27,74,0,0,AddResponse,AddDate,0.0
74,27,75,1,2,AddResponse,AddDate,0.0
