,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,14,1,AC,AddResponse,AddConfidence,AddDate
1,14,2,BD,AddResponse,AddConfidence,AddDate
2,14,3,BA,AddResponse,AddConfidence,AddDate
3,14,4,CD,AddResponse,AddConfidence,AddDate
4,14,5,AB,AddResponse,AddConfidence,AddDate
5,14,6,BE,AddResponse,AddConfidence,AddDate
6,14,7,AC,AddResponse,AddConfidence,AddDate
7,14,8,BC,AddResponse,AddConfidence,AddDate
8,14,9,BE,AddResponse,AddConfidence,AddDate
9,14,10,BC,AddResponse,AddConfidence,AddDate
10,14,11,BD,AddResponse,AddConfidence,AddDate
11,14,12,CE,AddResponse,AddConfidence,AddDate
12,14,13,CE,AddResponse,AddConfidence,AddDate
13,14,14,BD,AddResponse,AddConfidence,AddDate
14,14,15,AB,AddResponse,AddConfidence,AddDate
15,14,16,AC,AddResponse,AddConfidence,AddDate
16,14,17,BA,AddResponse,AddConfidence,AddDate
17,14,18,CE,AddResponse,AddConfidence,AddDate
18,14,19,DE,AddResponse,AddConfidence,AddDate
19,14,20,BE,AddResponse,AddConfidence,AddDate
20,14,21,CD,AddResponse,AddConfidence,AddDate
21,14,22,AD,AddResponse,AddConfidence,AddDate
22,14,23,CE,AddResponse,AddConfidence,AddDate
23,14,24,AE,AddResponse,AddConfidence,AddDate
24,14,25,AE,AddResponse,AddConfidence,AddDate
25,14,26,AE,AddResponse,AddConfidence,AddDate
26,14,27,BD,AddResponse,AddConfidence,AddDate
27,14,28,CD,AddResponse,AddConfidence,AddDate
28,14,29,AC,AddResponse,AddConfidence,AddDate
29,14,30,CE,AddResponse,AddConfidence,AddDate
30,14,31,AD,AddResponse,AddConfidence,AddDate
31,14,32,BE,AddResponse,AddConfidence,AddDate
32,14,33,BE,AddResponse,AddConfidence,AddDate
33,14,34,AE,AddResponse,AddConfidence,AddDate
34,14,35,DE,AddResponse,AddConfidence,AddDate
35,14,36,CE,AddResponse,AddConfidence,AddDate
36,14,37,BA,AddResponse,AddConfidence,AddDate
37,14,38,AD,AddResponse,AddConfidence,AddDate
38,14,39,BE,AddResponse,AddConfidence,AddDate
39,14,40,BD,AddResponse,AddConfidence,AddDate
40,14,41,AB,AddResponse,AddConfidence,AddDate
41,14,42,BD,AddResponse,AddConfidence,AddDate
42,14,43,DE,AddResponse,AddConfidence,AddDate
43,14,44,DE,AddResponse,AddConfidence,AddDate
44,14,45,DE,AddResponse,AddConfidence,AddDate
45,14,46,BC,AddResponse,AddConfidence,AddDate
46,14,47,DE,AddResponse,AddConfidence,AddDate
47,14,48,AD,AddResponse,AddConfidence,AddDate
48,14,49,CD,AddResponse,AddConfidence,AddDate
49,14,50,BC,AddResponse,AddConfidence,AddDate
50,14,51,BD,AddResponse,AddConfidence,AddDate
51,14,52,BA,AddResponse,AddConfidence,AddDate
52,14,53,AE,AddResponse,AddConfidence,AddDate
53,14,54,CD,AddResponse,AddConfidence,AddDate
54,14,55,AD,AddResponse,AddConfidence,AddDate
55,14,56,AC,AddResponse,AddConfidence,AddDate
56,14,57,AD,AddResponse,AddConfidence,AddDate
57,14,58,AC,AddResponse,AddConfidence,AddDate
58,14,59,BC,AddResponse,AddConfidence,AddDate
59,14,60,AC,AddResponse,AddConfidence,AddDate
60,14,61,CD,AddResponse,AddConfidence,AddDate
61,14,62,AE,AddResponse,AddConfidence,AddDate
62,14,63,BC,AddResponse,AddConfidence,AddDate
