,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,37,1,AC,AddResponse,AddConfidence,AddDate
1,37,2,BD,AddResponse,AddConfidence,AddDate
2,37,3,BA,AddResponse,AddConfidence,AddDate
3,37,4,CD,AddResponse,AddConfidence,AddDate
4,37,5,BD,AddResponse,AddConfidence,AddDate
5,37,6,BA,AddResponse,AddConfidence,AddDate
6,37,7,AE,AddResponse,AddConfidence,AddDate
7,37,8,DE,AddResponse,AddConfidence,AddDate
8,37,9,AB,AddResponse,AddConfidence,AddDate
9,37,10,BA,AddResponse,AddConfidence,AddDate
10,37,11,AD,AddResponse,AddConfidence,AddDate
11,37,12,AC,AddResponse,AddConfidence,AddDate
12,37,13,CD,AddResponse,AddConfidence,AddDate
13,37,14,BD,AddResponse,AddConfidence,AddDate
14,37,15,AE,AddResponse,AddConfidence,AddDate
15,37,16,CE,AddResponse,AddConfidence,AddDate
16,37,17,AD,AddResponse,AddConfidence,AddDate
17,37,18,BC,AddResponse,AddConfidence,AddDate
18,37,19,BE,AddResponse,AddConfidence,AddDate
19,37,20,CE,AddResponse,AddConfidence,AddDate
20,37,21,AC,AddResponse,AddConfidence,AddDate
21,37,22,DE,AddResponse,AddConfidence,AddDate
22,37,23,DE,AddResponse,AddConfidence,AddDate
23,37,24,AC,AddResponse,AddConfidence,AddDate
24,37,25,AC,AddResponse,AddConfidence,AddDate
25,37,26,BD,AddResponse,AddConfidence,AddDate
26,37,27,BE,AddResponse,AddConfidence,AddDate
27,37,28,CD,AddResponse,AddConfidence,AddDate
28,37,29,BE,AddResponse,AddConfidence,AddDate
29,37,30,DE,AddResponse,AddConfidence,AddDate
30,37,31,AD,AddResponse,AddConfidence,AddDate
31,37,32,AE,AddResponse,AddConfidence,AddDate
32,37,33,CE,AddResponse,AddConfidence,AddDate
33,37,34,CD,AddResponse,AddConfidence,AddDate
34,37,35,AE,AddResponse,AddConfidence,AddDate
35,37,36,AD,AddResponse,AddConfidence,AddDate
36,37,37,BD,AddResponse,AddConfidence,AddDate
37,37,38,BE,AddResponse,AddConfidence,AddDate
38,37,39,BC,AddResponse,AddConfidence,AddDate
39,37,40,BA,AddResponse,AddConfidence,AddDate
40,37,41,CE,AddResponse,AddConfidence,AddDate
41,37,42,AD,AddResponse,AddConfidence,AddDate
42,37,43,AB,AddResponse,AddConfidence,AddDate
43,37,44,BE,AddResponse,AddConfidence,AddDate
44,37,45,CD,AddResponse,AddConfidence,AddDate
45,37,46,AE,AddResponse,AddConfidence,AddDate
46,37,47,AC,AddResponse,AddConfidence,AddDate
47,37,48,BC,AddResponse,AddConfidence,AddDate
48,37,49,DE,AddResponse,AddConfidence,AddDate
49,37,50,BC,AddResponse,AddConfidence,AddDate
50,37,51,CE,AddResponse,AddConfidence,AddDate
51,37,52,BC,AddResponse,AddConfidence,AddDate
52,37,53,CD,AddResponse,AddConfidence,AddDate
53,37,54,BE,AddResponse,AddConfidence,AddDate
54,37,55,AD,AddResponse,AddConfidence,AddDate
55,37,56,CE,AddResponse,AddConfidence,AddDate
56,37,57,BD,AddResponse,AddConfidence,AddDate
57,37,58,BD,AddResponse,AddConfidence,AddDate
58,37,59,BC,AddResponse,AddConfidence,AddDate
59,37,60,AE,AddResponse,AddConfidence,AddDate
60,37,61,AB,AddResponse,AddConfidence,AddDate
61,37,62,AC,AddResponse,AddConfidence,AddDate
62,37,63,DE,AddResponse,AddConfidence,AddDate
