,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,33,1,AC,AddResponse,AddConfidence,AddDate
1,33,2,BD,AddResponse,AddConfidence,AddDate
2,33,3,BA,AddResponse,AddConfidence,AddDate
3,33,4,CD,AddResponse,AddConfidence,AddDate
4,33,5,AB,AddResponse,AddConfidence,AddDate
5,33,6,DE,AddResponse,AddConfidence,AddDate
6,33,7,AC,AddResponse,AddConfidence,AddDate
7,33,8,AC,AddResponse,AddConfidence,AddDate
8,33,9,AD,AddResponse,AddConfidence,AddDate
9,33,10,AD,AddResponse,AddConfidence,AddDate
10,33,11,CD,AddResponse,AddConfidence,AddDate
11,33,12,AC,AddResponse,AddConfidence,AddDate
12,33,13,BC,AddResponse,AddConfidence,AddDate
13,33,14,AB,AddResponse,AddConfidence,AddDate
14,33,15,BC,AddResponse,AddConfidence,AddDate
15,33,16,AD,AddResponse,AddConfidence,AddDate
16,33,17,BA,AddResponse,AddConfidence,AddDate
17,33,18,BD,AddResponse,AddConfidence,AddDate
18,33,19,CD,AddResponse,AddConfidence,AddDate
19,33,20,CD,AddResponse,AddConfidence,AddDate
20,33,21,AE,AddResponse,AddConfidence,AddDate
21,33,22,BE,AddResponse,AddConfidence,AddDate
22,33,23,AC,AddResponse,AddConfidence,AddDate
23,33,24,AE,AddResponse,AddConfidence,AddDate
24,33,25,AB,AddResponse,AddConfidence,AddDate
25,33,26,BE,AddResponse,AddConfidence,AddDate
26,33,27,AE,AddResponse,AddConfidence,AddDate
27,33,28,BC,AddResponse,AddConfidence,AddDate
28,33,29,CE,AddResponse,AddConfidence,AddDate
29,33,30,DE,AddResponse,AddConfidence,AddDate
30,33,31,CE,AddResponse,AddConfidence,AddDate
31,33,32,AC,AddResponse,AddConfidence,AddDate
32,33,33,DE,AddResponse,AddConfidence,AddDate
33,33,34,DE,AddResponse,AddConfidence,AddDate
34,33,35,BD,AddResponse,AddConfidence,AddDate
35,33,36,CD,AddResponse,AddConfidence,AddDate
36,33,37,BD,AddResponse,AddConfidence,AddDate
37,33,38,CD,AddResponse,AddConfidence,AddDate
38,33,39,BE,AddResponse,AddConfidence,AddDate
39,33,40,BD,AddResponse,AddConfidence,AddDate
40,33,41,BD,AddResponse,AddConfidence,AddDate
41,33,42,AC,AddResponse,AddConfidence,AddDate
42,33,43,BE,AddResponse,AddConfidence,AddDate
43,33,44,BC,AddResponse,AddConfidence,AddDate
44,33,45,AD,AddResponse,AddConfidence,AddDate
45,33,46,BE,AddResponse,AddConfidence,AddDate
46,33,47,BA,AddResponse,AddConfidence,AddDate
47,33,48,AD,AddResponse,AddConfidence,AddDate
48,33,49,AE,AddResponse,AddConfidence,AddDate
49,33,50,CE,AddResponse,AddConfidence,AddDate
50,33,51,AE,AddResponse,AddConfidence,AddDate
51,33,52,DE,AddResponse,AddConfidence,AddDate
52,33,53,CE,AddResponse,AddConfidence,AddDate
53,33,54,AE,AddResponse,AddConfidence,AddDate
54,33,55,CE,AddResponse,AddConfidence,AddDate
55,33,56,BC,AddResponse,AddConfidence,AddDate
56,33,57,BE,AddResponse,AddConfidence,AddDate
57,33,58,AD,AddResponse,AddConfidence,AddDate
58,33,59,BA,AddResponse,AddConfidence,AddDate
59,33,60,DE,AddResponse,AddConfidence,AddDate
60,33,61,CE,AddResponse,AddConfidence,AddDate
61,33,62,BD,AddResponse,AddConfidence,AddDate
62,33,63,BC,AddResponse,AddConfidence,AddDate
