,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,39,1,AC,AddResponse,AddConfidence,AddDate
1,39,2,BD,AddResponse,AddConfidence,AddDate
2,39,3,BA,AddResponse,AddConfidence,AddDate
3,39,4,DE,AddResponse,AddConfidence,AddDate
4,39,5,DE,AddResponse,AddConfidence,AddDate
5,39,6,BE,AddResponse,AddConfidence,AddDate
6,39,7,BA,AddResponse,AddConfidence,AddDate
7,39,8,CD,AddResponse,AddConfidence,AddDate
8,39,9,AE,AddResponse,AddConfidence,AddDate
9,39,10,DE,AddResponse,AddConfidence,AddDate
10,39,11,AD,AddResponse,AddConfidence,AddDate
11,39,12,BD,AddResponse,AddConfidence,AddDate
12,39,13,AC,AddResponse,AddConfidence,AddDate
13,39,14,BC,AddResponse,AddConfidence,AddDate
14,39,15,BD,AddResponse,AddConfidence,AddDate
15,39,16,DE,AddResponse,AddConfidence,AddDate
16,39,17,BC,AddResponse,AddConfidence,AddDate
17,39,18,BD,AddResponse,AddConfidence,AddDate
18,39,19,AD,AddResponse,AddConfidence,AddDate
19,39,20,AE,AddResponse,AddConfidence,AddDate
20,39,21,AC,AddResponse,AddConfidence,AddDate
21,39,22,AC,AddResponse,AddConfidence,AddDate
22,39,23,AB,AddResponse,AddConfidence,AddDate
23,39,24,AE,AddResponse,AddConfidence,AddDate
24,39,25,BC,AddResponse,AddConfidence,AddDate
25,39,26,BD,AddResponse,AddConfidence,AddDate
26,39,27,CE,AddResponse,AddConfidence,AddDate
27,39,28,CE,AddResponse,AddConfidence,AddDate
28,39,29,AD,AddResponse,AddConfidence,AddDate
29,39,30,AE,AddResponse,AddConfidence,AddDate
30,39,31,CE,AddResponse,AddConfidence,AddDate
31,39,32,BA,AddResponse,AddConfidence,AddDate
32,39,33,BA,AddResponse,AddConfidence,AddDate
33,39,34,CD,AddResponse,AddConfidence,AddDate
34,39,35,BD,AddResponse,AddConfidence,AddDate
35,39,36,AD,AddResponse,AddConfidence,AddDate
36,39,37,BE,AddResponse,AddConfidence,AddDate
37,39,38,AB,AddResponse,AddConfidence,AddDate
38,39,39,DE,AddResponse,AddConfidence,AddDate
39,39,40,BE,AddResponse,AddConfidence,AddDate
40,39,41,AC,AddResponse,AddConfidence,AddDate
41,39,42,CD,AddResponse,AddConfidence,AddDate
42,39,43,CD,AddResponse,AddConfidence,AddDate
43,39,44,BE,AddResponse,AddConfidence,AddDate
44,39,45,AB,AddResponse,AddConfidence,AddDate
45,39,46,BE,AddResponse,AddConfidence,AddDate
46,39,47,AE,AddResponse,AddConfidence,AddDate
47,39,48,CD,AddResponse,AddConfidence,AddDate
48,39,49,AE,AddResponse,AddConfidence,AddDate
49,39,50,DE,AddResponse,AddConfidence,AddDate
50,39,51,CD,AddResponse,AddConfidence,AddDate
51,39,52,BE,AddResponse,AddConfidence,AddDate
52,39,53,BD,AddResponse,AddConfidence,AddDate
53,39,54,CE,AddResponse,AddConfidence,AddDate
54,39,55,AD,AddResponse,AddConfidence,AddDate
55,39,56,CE,AddResponse,AddConfidence,AddDate
56,39,57,BC,AddResponse,AddConfidence,AddDate
57,39,58,CE,AddResponse,AddConfidence,AddDate
58,39,59,AC,AddResponse,AddConfidence,AddDate
59,39,60,BC,AddResponse,AddConfidence,AddDate
60,39,61,AC,AddResponse,AddConfidence,AddDate
61,39,62,BC,AddResponse,AddConfidence,AddDate
62,39,63,AD,AddResponse,AddConfidence,AddDate
