,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,6,1,AC,AddResponse,AddConfidence,AddDate
1,6,2,BD,AddResponse,AddConfidence,AddDate
2,6,3,BA,AddResponse,AddConfidence,AddDate
3,6,4,AB,AddResponse,AddConfidence,AddDate
4,6,5,BD,AddResponse,AddConfidence,AddDate
5,6,6,AC,AddResponse,AddConfidence,AddDate
6,6,7,AC,AddResponse,AddConfidence,AddDate
7,6,8,DE,AddResponse,AddConfidence,AddDate
8,6,9,BE,AddResponse,AddConfidence,AddDate
9,6,10,BA,AddResponse,AddConfidence,AddDate
10,6,11,AB,AddResponse,AddConfidence,AddDate
11,6,12,CE,AddResponse,AddConfidence,AddDate
12,6,13,AC,AddResponse,AddConfidence,AddDate
13,6,14,CD,AddResponse,AddConfidence,AddDate
14,6,15,BC,AddResponse,AddConfidence,AddDate
15,6,16,CD,AddResponse,AddConfidence,AddDate
16,6,17,CD,AddResponse,AddConfidence,AddDate
17,6,18,AE,AddResponse,AddConfidence,AddDate
18,6,19,CE,AddResponse,AddConfidence,AddDate
19,6,20,BC,AddResponse,AddConfidence,AddDate
20,6,21,DE,AddResponse,AddConfidence,AddDate
21,6,22,BD,AddResponse,AddConfidence,AddDate
22,6,23,DE,AddResponse,AddConfidence,AddDate
23,6,24,CE,AddResponse,AddConfidence,AddDate
24,6,25,BC,AddResponse,AddConfidence,AddDate
25,6,26,DE,AddResponse,AddConfidence,AddDate
26,6,27,AD,AddResponse,AddConfidence,AddDate
27,6,28,CE,AddResponse,AddConfidence,AddDate
28,6,29,AC,AddResponse,AddConfidence,AddDate
29,6,30,AE,AddResponse,AddConfidence,AddDate
30,6,31,BD,AddResponse,AddConfidence,AddDate
31,6,32,BD,AddResponse,AddConfidence,AddDate
32,6,33,AD,AddResponse,AddConfidence,AddDate
33,6,34,CD,AddResponse,AddConfidence,AddDate
34,6,35,BE,AddResponse,AddConfidence,AddDate
35,6,36,AB,AddResponse,AddConfidence,AddDate
36,6,37,AC,AddResponse,AddConfidence,AddDate
37,6,38,BA,AddResponse,AddConfidence,AddDate
38,6,39,BE,AddResponse,AddConfidence,AddDate
39,6,40,BA,AddResponse,AddConfidence,AddDate
40,6,41,BC,AddResponse,AddConfidence,AddDate
41,6,42,BC,AddResponse,AddConfidence,AddDate
42,6,43,AD,AddResponse,AddConfidence,AddDate
43,6,44,CD,AddResponse,AddConfidence,AddDate
44,6,45,AE,AddResponse,AddConfidence,AddDate
45,6,46,AD,AddResponse,AddConfidence,AddDate
46,6,47,BE,AddResponse,AddConfidence,AddDate
47,6,48,AE,AddResponse,AddConfidence,AddDate
48,6,49,CE,AddResponse,AddConfidence,AddDate
49,6,50,CE,AddResponse,AddConfidence,AddDate
50,6,51,DE,AddResponse,AddConfidence,AddDate
51,6,52,BD,AddResponse,AddConfidence,AddDate
52,6,53,BD,AddResponse,AddConfidence,AddDate
53,6,54,AD,AddResponse,AddConfidence,AddDate
54,6,55,AD,AddResponse,AddConfidence,AddDate
55,6,56,DE,AddResponse,AddConfidence,AddDate
56,6,57,BC,AddResponse,AddConfidence,AddDate
57,6,58,AC,AddResponse,AddConfidence,AddDate
58,6,59,BE,AddResponse,AddConfidence,AddDate
59,6,60,BE,AddResponse,AddConfidence,AddDate
60,6,61,CD,AddResponse,AddConfidence,AddDate
61,6,62,AE,AddResponse,AddConfidence,AddDate
62,6,63,AE,AddResponse,AddConfidence,AddDate
