,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,50,1,AC,AddResponse,AddConfidence,AddDate
1,50,2,BD,AddResponse,AddConfidence,AddDate
2,50,3,BA,AddResponse,AddConfidence,AddDate
3,50,4,AD,AddResponse,AddConfidence,AddDate
4,50,5,BD,AddResponse,AddConfidence,AddDate
5,50,6,BC,AddResponse,AddConfidence,AddDate
6,50,7,BD,AddResponse,AddConfidence,AddDate
7,50,8,AD,AddResponse,AddConfidence,AddDate
8,50,9,BA,AddResponse,AddConfidence,AddDate
9,50,10,DE,AddResponse,AddConfidence,AddDate
10,50,11,AE,AddResponse,AddConfidence,AddDate
11,50,12,AB,AddResponse,AddConfidence,AddDate
12,50,13,AB,AddResponse,AddConfidence,AddDate
13,50,14,AD,AddResponse,AddConfidence,AddDate
14,50,15,AD,AddResponse,AddConfidence,AddDate
15,50,16,CD,AddResponse,AddConfidence,AddDate
16,50,17,AE,AddResponse,AddConfidence,AddDate
17,50,18,CD,AddResponse,AddConfidence,AddDate
18,50,19,AE,AddResponse,AddConfidence,AddDate
19,50,20,DE,AddResponse,AddConfidence,AddDate
20,50,21,BD,AddResponse,AddConfidence,AddDate
21,50,22,BC,AddResponse,AddConfidence,AddDate
22,50,23,BC,AddResponse,AddConfidence,AddDate
23,50,24,AC,AddResponse,AddConfidence,AddDate
24,50,25,BE,AddResponse,AddConfidence,AddDate
25,50,26,AD,AddResponse,AddConfidence,AddDate
26,50,27,BC,AddResponse,AddConfidence,AddDate
27,50,28,AC,AddResponse,AddConfidence,AddDate
28,50,29,AD,AddResponse,AddConfidence,AddDate
29,50,30,AC,AddResponse,AddConfidence,AddDate
30,50,31,BC,AddResponse,AddConfidence,AddDate
31,50,32,CE,AddResponse,AddConfidence,AddDate
32,50,33,BE,AddResponse,AddConfidence,AddDate
33,50,34,BE,AddResponse,AddConfidence,AddDate
34,50,35,BC,AddResponse,AddConfidence,AddDate
35,50,36,AE,AddResponse,AddConfidence,AddDate
36,50,37,CD,AddResponse,AddConfidence,AddDate
37,50,38,DE,AddResponse,AddConfidence,AddDate
38,50,39,BD,AddResponse,AddConfidence,AddDate
39,50,40,AE,AddResponse,AddConfidence,AddDate
40,50,41,DE,AddResponse,AddConfidence,AddDate
41,50,42,AC,AddResponse,AddConfidence,AddDate
42,50,43,CD,AddResponse,AddConfidence,AddDate
43,50,44,BA,AddResponse,AddConfidence,AddDate
44,50,45,CE,AddResponse,AddConfidence,AddDate
45,50,46,AE,AddResponse,AddConfidence,AddDate
46,50,47,BA,AddResponse,AddConfidence,AddDate
47,50,48,AC,AddResponse,AddConfidence,AddDate
48,50,49,BD,AddResponse,AddConfidence,AddDate
49,50,50,AB,AddResponse,AddConfidence,AddDate
50,50,51,DE,AddResponse,AddConfidence,AddDate
51,50,52,CD,AddResponse,AddConfidence,AddDate
52,50,53,CD,AddResponse,AddConfidence,AddDate
53,50,54,CE,AddResponse,AddConfidence,AddDate
54,50,55,AC,AddResponse,AddConfidence,AddDate
55,50,56,BE,AddResponse,AddConfidence,AddDate
56,50,57,BE,AddResponse,AddConfidence,AddDate
57,50,58,DE,AddResponse,AddConfidence,AddDate
58,50,59,CE,AddResponse,AddConfidence,AddDate
59,50,60,CE,AddResponse,AddConfidence,AddDate
60,50,61,BE,AddResponse,AddConfidence,AddDate
61,50,62,BD,AddResponse,AddConfidence,AddDate
62,50,63,CE,AddResponse,AddConfidence,AddDate
