,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,12,1,AC,AddResponse,AddConfidence,AddDate
1,12,2,BD,AddResponse,AddConfidence,AddDate
2,12,3,BA,AddResponse,AddConfidence,AddDate
3,12,4,BC,AddResponse,AddConfidence,AddDate
4,12,5,DE,AddResponse,AddConfidence,AddDate
5,12,6,CE,AddResponse,AddConfidence,AddDate
6,12,7,CE,AddResponse,AddConfidence,AddDate
7,12,8,DE,AddResponse,AddConfidence,AddDate
8,12,9,BE,AddResponse,AddConfidence,AddDate
9,12,10,BC,AddResponse,AddConfidence,AddDate
10,12,11,AB,AddResponse,AddConfidence,AddDate
11,12,12,AE,AddResponse,AddConfidence,AddDate
12,12,13,BD,AddResponse,AddConfidence,AddDate
13,12,14,AE,AddResponse,AddConfidence,AddDate
14,12,15,DE,AddResponse,AddConfidence,AddDate
15,12,16,BD,AddResponse,AddConfidence,AddDate
16,12,17,DE,AddResponse,AddConfidence,AddDate
17,12,18,BD,AddResponse,AddConfidence,AddDate
18,12,19,CD,AddResponse,AddConfidence,AddDate
19,12,20,BE,AddResponse,AddConfidence,AddDate
20,12,21,BE,AddResponse,AddConfidence,AddDate
21,12,22,AC,AddResponse,AddConfidence,AddDate
22,12,23,AD,AddResponse,AddConfidence,AddDate
23,12,24,AC,AddResponse,AddConfidence,AddDate
24,12,25,BD,AddResponse,AddConfidence,AddDate
25,12,26,AE,AddResponse,AddConfidence,AddDate
26,12,27,BA,AddResponse,AddConfidence,AddDate
27,12,28,CD,AddResponse,AddConfidence,AddDate
28,12,29,BC,AddResponse,AddConfidence,AddDate
29,12,30,BD,AddResponse,AddConfidence,AddDate
30,12,31,BA,AddResponse,AddConfidence,AddDate
31,12,32,AE,AddResponse,AddConfidence,AddDate
32,12,33,CE,AddResponse,AddConfidence,AddDate
33,12,34,CD,AddResponse,AddConfidence,AddDate
34,12,35,CD,AddResponse,AddConfidence,AddDate
35,12,36,CE,AddResponse,AddConfidence,AddDate
36,12,37,AD,AddResponse,AddConfidence,AddDate
37,12,38,BA,AddResponse,AddConfidence,AddDate
38,12,39,CD,AddResponse,AddConfidence,AddDate
39,12,40,AE,AddResponse,AddConfidence,AddDate
40,12,41,BE,AddResponse,AddConfidence,AddDate
41,12,42,AB,AddResponse,AddConfidence,AddDate
42,12,43,AD,AddResponse,AddConfidence,AddDate
43,12,44,AC,AddResponse,AddConfidence,AddDate
44,12,45,CE,AddResponse,AddConfidence,AddDate
45,12,46,DE,AddResponse,AddConfidence,AddDate
46,12,47,AB,AddResponse,AddConfidence,AddDate
47,12,48,CE,AddResponse,AddConfidence,AddDate
48,12,49,BC,AddResponse,AddConfidence,AddDate
49,12,50,BC,AddResponse,AddConfidence,AddDate
50,12,51,AC,AddResponse,AddConfidence,AddDate
51,12,52,BC,AddResponse,AddConfidence,AddDate
52,12,53,BE,AddResponse,AddConfidence,AddDate
53,12,54,AC,AddResponse,AddConfidence,AddDate
54,12,55,AC,AddResponse,AddConfidence,AddDate
55,12,56,AD,AddResponse,AddConfidence,AddDate
56,12,57,DE,AddResponse,AddConfidence,AddDate
57,12,58,AD,AddResponse,AddConfidence,AddDate
58,12,59,AD,AddResponse,AddConfidence,AddDate
59,12,60,AE,AddResponse,AddConfidence,AddDate
60,12,61,BE,AddResponse,AddConfidence,AddDate
61,12,62,BD,AddResponse,AddConfidence,AddDate
62,12,63,CD,AddResponse,AddConfidence,AddDate
