,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,48,1,AC,AddResponse,AddConfidence,AddDate
1,48,2,BD,AddResponse,AddConfidence,AddDate
2,48,3,BA,AddResponse,AddConfidence,AddDate
3,48,4,BD,AddResponse,AddConfidence,AddDate
4,48,5,CD,AddResponse,AddConfidence,AddDate
5,48,6,DE,AddResponse,AddConfidence,AddDate
6,48,7,AC,AddResponse,AddConfidence,AddDate
7,48,8,AD,AddResponse,AddConfidence,AddDate
8,48,9,DE,AddResponse,AddConfidence,AddDate
9,48,10,BE,AddResponse,AddConfidence,AddDate
10,48,11,AC,AddResponse,AddConfidence,AddDate
11,48,12,BC,AddResponse,AddConfidence,AddDate
12,48,13,BE,AddResponse,AddConfidence,AddDate
13,48,14,AB,AddResponse,AddConfidence,AddDate
14,48,15,BC,AddResponse,AddConfidence,AddDate
15,48,16,CE,AddResponse,AddConfidence,AddDate
16,48,17,BC,AddResponse,AddConfidence,AddDate
17,48,18,AC,AddResponse,AddConfidence,AddDate
18,48,19,DE,AddResponse,AddConfidence,AddDate
19,48,20,BA,AddResponse,AddConfidence,AddDate
20,48,21,AC,AddResponse,AddConfidence,AddDate
21,48,22,DE,AddResponse,AddConfidence,AddDate
22,48,23,AD,AddResponse,AddConfidence,AddDate
23,48,24,DE,AddResponse,AddConfidence,AddDate
24,48,25,AB,AddResponse,AddConfidence,AddDate
25,48,26,CE,AddResponse,AddConfidence,AddDate
26,48,27,BE,AddResponse,AddConfidence,AddDate
27,48,28,BD,AddResponse,AddConfidence,AddDate
28,48,29,BA,AddResponse,AddConfidence,AddDate
29,48,30,BC,AddResponse,AddConfidence,AddDate
30,48,31,BC,AddResponse,AddConfidence,AddDate
31,48,32,BE,AddResponse,AddConfidence,AddDate
32,48,33,AD,AddResponse,AddConfidence,AddDate
33,48,34,AE,AddResponse,AddConfidence,AddDate
34,48,35,AC,AddResponse,AddConfidence,AddDate
35,48,36,CD,AddResponse,AddConfidence,AddDate
36,48,37,CD,AddResponse,AddConfidence,AddDate
37,48,38,CE,AddResponse,AddConfidence,AddDate
38,48,39,BC,AddResponse,AddConfidence,AddDate
39,48,40,BD,AddResponse,AddConfidence,AddDate
40,48,41,AE,AddResponse,AddConfidence,AddDate
41,48,42,AD,AddResponse,AddConfidence,AddDate
42,48,43,BE,AddResponse,AddConfidence,AddDate
43,48,44,CD,AddResponse,AddConfidence,AddDate
44,48,45,AE,AddResponse,AddConfidence,AddDate
45,48,46,CE,AddResponse,AddConfidence,AddDate
46,48,47,CD,AddResponse,AddConfidence,AddDate
47,48,48,DE,AddResponse,AddConfidence,AddDate
48,48,49,BD,AddResponse,AddConfidence,AddDate
49,48,50,AE,AddResponse,AddConfidence,AddDate
50,48,51,AE,AddResponse,AddConfidence,AddDate
51,48,52,BD,AddResponse,AddConfidence,AddDate
52,48,53,CE,AddResponse,AddConfidence,AddDate
53,48,54,AE,AddResponse,AddConfidence,AddDate
54,48,55,AD,AddResponse,AddConfidence,AddDate
55,48,56,CE,AddResponse,AddConfidence,AddDate
56,48,57,BA,AddResponse,AddConfidence,AddDate
57,48,58,BE,AddResponse,AddConfidence,AddDate
58,48,59,BD,AddResponse,AddConfidence,AddDate
59,48,60,CD,AddResponse,AddConfidence,AddDate
60,48,61,AB,AddResponse,AddConfidence,AddDate
61,48,62,AD,AddResponse,AddConfidence,AddDate
62,48,63,AC,AddResponse,AddConfidence,AddDate
