,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,40,1,AC,AddResponse,AddConfidence,AddDate
1,40,2,BD,AddResponse,AddConfidence,AddDate
2,40,3,BA,AddResponse,AddConfidence,AddDate
3,40,4,DE,AddResponse,AddConfidence,AddDate
4,40,5,BD,AddResponse,AddConfidence,AddDate
5,40,6,BC,AddResponse,AddConfidence,AddDate
6,40,7,AD,AddResponse,AddConfidence,AddDate
7,40,8,AC,AddResponse,AddConfidence,AddDate
8,40,9,BE,AddResponse,AddConfidence,AddDate
9,40,10,BD,AddResponse,AddConfidence,AddDate
10,40,11,BD,AddResponse,AddConfidence,AddDate
11,40,12,BE,AddResponse,AddConfidence,AddDate
12,40,13,AE,AddResponse,AddConfidence,AddDate
13,40,14,DE,AddResponse,AddConfidence,AddDate
14,40,15,BC,AddResponse,AddConfidence,AddDate
15,40,16,BC,AddResponse,AddConfidence,AddDate
16,40,17,AE,AddResponse,AddConfidence,AddDate
17,40,18,BE,AddResponse,AddConfidence,AddDate
18,40,19,BA,AddResponse,AddConfidence,AddDate
19,40,20,CE,AddResponse,AddConfidence,AddDate
20,40,21,AC,AddResponse,AddConfidence,AddDate
21,40,22,AB,AddResponse,AddConfidence,AddDate
22,40,23,AD,AddResponse,AddConfidence,AddDate
23,40,24,BD,AddResponse,AddConfidence,AddDate
24,40,25,AE,AddResponse,AddConfidence,AddDate
25,40,26,CD,AddResponse,AddConfidence,AddDate
26,40,27,CD,AddResponse,AddConfidence,AddDate
27,40,28,BC,AddResponse,AddConfidence,AddDate
28,40,29,AC,AddResponse,AddConfidence,AddDate
29,40,30,CD,AddResponse,AddConfidence,AddDate
30,40,31,AD,AddResponse,AddConfidence,AddDate
31,40,32,BC,AddResponse,AddConfidence,AddDate
32,40,33,AC,AddResponse,AddConfidence,AddDate
33,40,34,CD,AddResponse,AddConfidence,AddDate
34,40,35,AE,AddResponse,AddConfidence,AddDate
35,40,36,CE,AddResponse,AddConfidence,AddDate
36,40,37,AD,AddResponse,AddConfidence,AddDate
37,40,38,AD,AddResponse,AddConfidence,AddDate
38,40,39,AB,AddResponse,AddConfidence,AddDate
39,40,40,CE,AddResponse,AddConfidence,AddDate
40,40,41,BD,AddResponse,AddConfidence,AddDate
41,40,42,BC,AddResponse,AddConfidence,AddDate
42,40,43,BE,AddResponse,AddConfidence,AddDate
43,40,44,DE,AddResponse,AddConfidence,AddDate
44,40,45,CD,AddResponse,AddConfidence,AddDate
45,40,46,BE,AddResponse,AddConfidence,AddDate
46,40,47,AD,AddResponse,AddConfidence,AddDate
47,40,48,CD,AddResponse,AddConfidence,AddDate
48,40,49,DE,AddResponse,AddConfidence,AddDate
49,40,50,AE,AddResponse,AddConfidence,AddDate
50,40,51,AC,AddResponse,AddConfidence,AddDate
51,40,52,CE,AddResponse,AddConfidence,AddDate
52,40,53,BD,AddResponse,AddConfidence,AddDate
53,40,54,AC,AddResponse,AddConfidence,AddDate
54,40,55,AB,AddResponse,AddConfidence,AddDate
55,40,56,DE,AddResponse,AddConfidence,AddDate
56,40,57,CE,AddResponse,AddConfidence,AddDate
57,40,58,BE,AddResponse,AddConfidence,AddDate
58,40,59,BA,AddResponse,AddConfidence,AddDate
59,40,60,CE,AddResponse,AddConfidence,AddDate
60,40,61,BA,AddResponse,AddConfidence,AddDate
61,40,62,AE,AddResponse,AddConfidence,AddDate
62,40,63,DE,AddResponse,AddConfidence,AddDate
