,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,24,1,AC,AddResponse,AddConfidence,AddDate
1,24,2,BD,AddResponse,AddConfidence,AddDate
2,24,3,BA,AddResponse,AddConfidence,AddDate
3,24,4,AE,AddResponse,AddConfidence,AddDate
4,24,5,AB,AddResponse,AddConfidence,AddDate
5,24,6,AD,AddResponse,AddConfidence,AddDate
6,24,7,BD,AddResponse,AddConfidence,AddDate
7,24,8,BE,AddResponse,AddConfidence,AddDate
8,24,9,AC,AddResponse,AddConfidence,AddDate
9,24,10,DE,AddResponse,AddConfidence,AddDate
10,24,11,CD,AddResponse,AddConfidence,AddDate
11,24,12,AE,AddResponse,AddConfidence,AddDate
12,24,13,BA,AddResponse,AddConfidence,AddDate
13,24,14,CD,AddResponse,AddConfidence,AddDate
14,24,15,DE,AddResponse,AddConfidence,AddDate
15,24,16,AE,AddResponse,AddConfidence,AddDate
16,24,17,BC,AddResponse,AddConfidence,AddDate
17,24,18,CE,AddResponse,AddConfidence,AddDate
18,24,19,DE,AddResponse,AddConfidence,AddDate
19,24,20,BD,AddResponse,AddConfidence,AddDate
20,24,21,CE,AddResponse,AddConfidence,AddDate
21,24,22,AB,AddResponse,AddConfidence,AddDate
22,24,23,AD,AddResponse,AddConfidence,AddDate
23,24,24,AC,AddResponse,AddConfidence,AddDate
24,24,25,BA,AddResponse,AddConfidence,AddDate
25,24,26,AD,AddResponse,AddConfidence,AddDate
26,24,27,BE,AddResponse,AddConfidence,AddDate
27,24,28,CE,AddResponse,AddConfidence,AddDate
28,24,29,AC,AddResponse,AddConfidence,AddDate
29,24,30,AC,AddResponse,AddConfidence,AddDate
30,24,31,BC,AddResponse,AddConfidence,AddDate
31,24,32,DE,AddResponse,AddConfidence,AddDate
32,24,33,CE,AddResponse,AddConfidence,AddDate
33,24,34,AC,AddResponse,AddConfidence,AddDate
34,24,35,AB,AddResponse,AddConfidence,AddDate
35,24,36,DE,AddResponse,AddConfidence,AddDate
36,24,37,AE,AddResponse,AddConfidence,AddDate
37,24,38,BE,AddResponse,AddConfidence,AddDate
38,24,39,AD,AddResponse,AddConfidence,AddDate
39,24,40,BD,AddResponse,AddConfidence,AddDate
40,24,41,DE,AddResponse,AddConfidence,AddDate
41,24,42,CD,AddResponse,AddConfidence,AddDate
42,24,43,AD,AddResponse,AddConfidence,AddDate
43,24,44,BC,AddResponse,AddConfidence,AddDate
44,24,45,CE,AddResponse,AddConfidence,AddDate
45,24,46,BE,AddResponse,AddConfidence,AddDate
46,24,47,BD,AddResponse,AddConfidence,AddDate
47,24,48,AE,AddResponse,AddConfidence,AddDate
48,24,49,BD,AddResponse,AddConfidence,AddDate
49,24,50,AC,AddResponse,AddConfidence,AddDate
50,24,51,BE,AddResponse,AddConfidence,AddDate
51,24,52,AE,AddResponse,AddConfidence,AddDate
52,24,53,CE,AddResponse,AddConfidence,AddDate
53,24,54,BC,AddResponse,AddConfidence,AddDate
54,24,55,BA,AddResponse,AddConfidence,AddDate
55,24,56,CD,AddResponse,AddConfidence,AddDate
56,24,57,BE,AddResponse,AddConfidence,AddDate
57,24,58,CD,AddResponse,AddConfidence,AddDate
58,24,59,BD,AddResponse,AddConfidence,AddDate
59,24,60,AD,AddResponse,AddConfidence,AddDate
60,24,61,BC,AddResponse,AddConfidence,AddDate
61,24,62,CD,AddResponse,AddConfidence,AddDate
62,24,63,BC,AddResponse,AddConfidence,AddDate
