,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,35,1,AC,AddResponse,AddConfidence,AddDate
1,35,2,BD,AddResponse,AddConfidence,AddDate
2,35,3,BA,AddResponse,AddConfidence,AddDate
3,35,4,BA,AddResponse,AddConfidence,AddDate
4,35,5,BE,AddResponse,AddConfidence,AddDate
5,35,6,CE,AddResponse,AddConfidence,AddDate
6,35,7,CD,AddResponse,AddConfidence,AddDate
7,35,8,AC,AddResponse,AddConfidence,AddDate
8,35,9,BE,AddResponse,AddConfidence,AddDate
9,35,10,CD,AddResponse,AddConfidence,AddDate
10,35,11,DE,AddResponse,AddConfidence,AddDate
11,35,12,AD,AddResponse,AddConfidence,AddDate
12,35,13,AE,AddResponse,AddConfidence,AddDate
13,35,14,AB,AddResponse,AddConfidence,AddDate
14,35,15,AC,AddResponse,AddConfidence,AddDate
15,35,16,CE,AddResponse,AddConfidence,AddDate
16,35,17,CD,AddResponse,AddConfidence,AddDate
17,35,18,CD,AddResponse,AddConfidence,AddDate
18,35,19,BC,AddResponse,AddConfidence,AddDate
19,35,20,AB,AddResponse,AddConfidence,AddDate
20,35,21,BE,AddResponse,AddConfidence,AddDate
21,35,22,BD,AddResponse,AddConfidence,AddDate
22,35,23,BC,AddResponse,AddConfidence,AddDate
23,35,24,CE,AddResponse,AddConfidence,AddDate
24,35,25,AE,AddResponse,AddConfidence,AddDate
25,35,26,AC,AddResponse,AddConfidence,AddDate
26,35,27,BC,AddResponse,AddConfidence,AddDate
27,35,28,AD,AddResponse,AddConfidence,AddDate
28,35,29,CE,AddResponse,AddConfidence,AddDate
29,35,30,BC,AddResponse,AddConfidence,AddDate
30,35,31,AC,AddResponse,AddConfidence,AddDate
31,35,32,AC,AddResponse,AddConfidence,AddDate
32,35,33,AD,AddResponse,AddConfidence,AddDate
33,35,34,CE,AddResponse,AddConfidence,AddDate
34,35,35,AE,AddResponse,AddConfidence,AddDate
35,35,36,AE,AddResponse,AddConfidence,AddDate
36,35,37,BE,AddResponse,AddConfidence,AddDate
37,35,38,DE,AddResponse,AddConfidence,AddDate
38,35,39,BD,AddResponse,AddConfidence,AddDate
39,35,40,BE,AddResponse,AddConfidence,AddDate
40,35,41,BA,AddResponse,AddConfidence,AddDate
41,35,42,BA,AddResponse,AddConfidence,AddDate
42,35,43,BD,AddResponse,AddConfidence,AddDate
43,35,44,CD,AddResponse,AddConfidence,AddDate
44,35,45,DE,AddResponse,AddConfidence,AddDate
45,35,46,BD,AddResponse,AddConfidence,AddDate
46,35,47,DE,AddResponse,AddConfidence,AddDate
47,35,48,BD,AddResponse,AddConfidence,AddDate
48,35,49,CE,AddResponse,AddConfidence,AddDate
49,35,50,BC,AddResponse,AddConfidence,AddDate
50,35,51,BE,AddResponse,AddConfidence,AddDate
51,35,52,AB,AddResponse,AddConfidence,AddDate
52,35,53,AD,AddResponse,AddConfidence,AddDate
53,35,54,BD,AddResponse,AddConfidence,AddDate
54,35,55,DE,AddResponse,AddConfidence,AddDate
55,35,56,CD,AddResponse,AddConfidence,AddDate
56,35,57,BC,AddResponse,AddConfidence,AddDate
57,35,58,AE,AddResponse,AddConfidence,AddDate
58,35,59,DE,AddResponse,AddConfidence,AddDate
59,35,60,AC,AddResponse,AddConfidence,AddDate
60,35,61,AD,AddResponse,AddConfidence,AddDate
61,35,62,AE,AddResponse,AddConfidence,AddDate
62,35,63,AD,AddResponse,AddConfidence,AddDate
