,Subject,TrialNumber,Rooms,Response,Confidence,DateTimeOfResponse
0,5,1,AC,AddResponse,AddConfidence,AddDate
1,5,2,BD,AddResponse,AddConfidence,AddDate
2,5,3,BA,AddResponse,AddConfidence,AddDate
3,5,4,AB,AddResponse,AddConfidence,AddDate
4,5,5,AE,AddResponse,AddConfidence,AddDate
5,5,6,AE,AddResponse,AddConfidence,AddDate
6,5,7,CE,AddResponse,AddConfidence,AddDate
7,5,8,CE,AddResponse,AddConfidence,AddDate
8,5,9,CD,AddResponse,AddConfidence,AddDate
9,5,10,CD,AddResponse,AddConfidence,AddDate
10,5,11,BE,AddResponse,AddConfidence,AddDate
11,5,12,CD,AddResponse,AddConfidence,AddDate
12,5,13,BE,AddResponse,AddConfidence,AddDate
13,5,14,BD,AddResponse,AddConfidence,AddDate
14,5,15,BD,AddResponse,AddConfidence,AddDate
15,5,16,AD,AddResponse,AddConfidence,AddDate
16,5,17,BC,AddResponse,AddConfidence,AddDate
17,5,18,BD,AddResponse,AddConfidence,AddDate
18,5,19,CE,AddResponse,AddConfidence,AddDate
19,5,20,AD,AddResponse,AddConfidence,AddDate
20,5,21,BE,AddResponse,AddConfidence,AddDate
21,5,22,AD,AddResponse,AddConfidence,AddDate
22,5,23,CE,AddResponse,AddConfidence,AddDate
23,5,24,AC,AddResponse,AddConfidence,AddDate
24,5,25,CD,AddResponse,AddConfidence,AddDate
25,5,26,AC,AddResponse,AddConfidence,AddDate
26,5,27,BC,AddResponse,AddConfidence,AddDate
27,5,28,DE,AddResponse,AddConfidence,AddDate
28,5,29,AE,AddResponse,AddConfidence,AddDate
29,5,30,AD,AddResponse,AddConfidence,AddDate
30,5,31,CD,AddResponse,AddConfidence,AddDate
31,5,32,AD,AddResponse,AddConfidence,AddDate
32,5,33,BD,AddResponse,AddConfidence,AddDate
33,5,34,AC,AddResponse,AddConfidence,AddDate
34,5,35,AD,AddResponse,AddConfidence,AddDate
35,5,36,BD,AddResponse,AddConfidence,AddDate
36,5,37,BC,AddResponse,AddConfidence,AddDate
37,5,38,BA,AddResponse,AddConfidence,AddDate
38,5,39,BD,AddResponse,AddConfidence,AddDate
39,5,40,BC,AddResponse,AddConfidence,AddDate
40,5,41,CD,AddResponse,AddConfidence,AddDate
41,5,42,BE,AddResponse,AddConfidence,AddDate
42,5,43,DE,AddResponse,AddConfidence,AddDate
43,5,44,DE,AddResponse,AddConfidence,AddDate
44,5,45,BA,AddResponse,AddConfidence,AddDate
45,5,46,CE,AddResponse,AddConfidence,AddDate
46,5,47,BC,AddResponse,AddConfidence,AddDate
47,5,48,AC,AddResponse,AddConfidence,AddDate
48,5,49,CE,AddResponse,AddConfidence,AddDate
49,5,50,DE,AddResponse,AddConfidence,AddDate
50,5,51,AE,AddResponse,AddConfidence,AddDate
51,5,52,AB,AddResponse,AddConfidence,AddDate
52,5,53,AE,AddResponse,AddConfidence,AddDate
53,5,54,DE,AddResponse,AddConfidence,AddDate
54,5,55,AE,AddResponse,AddConfidence,AddDate
55,5,56,BC,AddResponse,AddConfidence,AddDate
56,5,57,BA,AddResponse,AddConfidence,AddDate
57,5,58,BE,AddResponse,AddConfidence,AddDate
58,5,59,BE,AddResponse,AddConfidence,AddDate
59,5,60,AB,AddResponse,AddConfidence,AddDate
60,5,61,AC,AddResponse,AddConfidence,AddDate
61,5,62,AC,AddResponse,AddConfidence,AddDate
62,5,63,DE,AddResponse,AddConfidence,AddDate
