,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,3,1,3,1,AddResponse,AddDate,0.0
1,3,2,2,3,AddResponse,AddDate,0.0
2,3,3,1,5,AddResponse,AddDate,0.0
3,3,4,1,2,AddResponse,AddDate,0.0
4,3,5,1,3,AddResponse,AddDate,0.0
5,3,6,2,4,AddResponse,AddDate,0.0
6,3,7,2,1,AddResponse,AddDate,0.0
7,3,8,0,3,AddResponse,AddDate,0.0
8,3,9,1,2,AddResponse,AddDate,0.0
9,3,10,2,1,AddResponse,AddDate,0.0
10,3,11,0,0,AddResponse,AddDate,0.0
11,3,12,2,3,AddResponse,AddDate,0.0
12,3,13,1,0,AddResponse,AddDate,0.0
13,3,14,2,3,AddResponse,AddDate,0.0
14,3,15,1,2,AddResponse,AddDate,0.0
15,3,16,1,3,AddResponse,AddDate,0.0
16,3,17,1,3,AddResponse,AddDate,0.0
17,3,18,2,2,AddResponse,AddDate,0.0
18,3,19,2,4,AddResponse,AddDate,0.0
19,3,20,2,3,AddResponse,AddDate,0.0
20,3,21,1,1,AddResponse,AddDate,0.0
21,3,22,2,0,AddResponse,AddDate,0.0
22,3,23,1,4,AddResponse,AddDate,0.0
23,3,24,0,3,AddResponse,AddDate,0.0
24,3,25,0,4,AddResponse,AddDate,0.0
25,3,26,1,1,AddResponse,AddDate,0.0
26,3,27,1,3,AddResponse,AddDate,0.0
27,3,28,1,0,AddResponse,AddDate,0.0
28,3,29,1,2,AddResponse,AddDate,0.0
29,3,30,0,3,AddResponse,AddDate,0.0
30,3,31,0,4,AddResponse,AddDate,0.0
31,3,32,1,4,AddResponse,AddDate,0.0
32,3,33,2,2,AddResponse,AddDate,0.0
33,3,34,0,1,AddResponse,AddDate,0.0
34,3,35,2,2,AddResponse,AddDate,0.0
35,3,36,0,1,AddResponse,AddDate,0.0
36,3,37,0,2,AddResponse,AddDate,0.0
37,3,38,1,0,AddResponse,AddDate,0.0
38,3,39,2,0,AddResponse,AddDate,0.0
39,3,40,2,0,AddResponse,AddDate,0.0
40,3,41,0,2,AddResponse,AddDate,0.0
41,3,42,1,1,AddResponse,AddDate,0.0
42,3,43,0,4,AddResponse,AddDate,0.0
43,3,44,0,4,AddResponse,AddDate,0.0
44,3,45,2,0,AddResponse,AddDate,0.0
45,3,46,2,4,AddResponse,AddDate,0.0
46,3,47,0,0,AddResponse,AddDate,0.0
47,3,48,2,4,AddResponse,AddDate,0.0
48,3,49,2,3,AddResponse,AddDate,0.0
49,3,50,1,1,AddResponse,AddDate,0.0
50,3,51,2,0,AddResponse,AddDate,0.0
51,3,52,2,2,AddResponse,AddDate,0.0
52,3,53,0,4,AddResponse,AddDate,0.0
53,3,54,1,0,AddResponse,AddDate,0.0
54,3,55,0,2,AddResponse,AddDate,0.0
55,3,56,0,0,AddResponse,AddDate,0.0
56,3,57,2,1,AddResponse,AddDate,0.0
57,3,58,1,2,AddResponse,AddDate,0.0
58,3,59,2,1,AddResponse,AddDate,0.0
59,3,60,2,1,AddResponse,AddDate,0.0
60,3,61,2,4,AddResponse,AddDate,0.0
61,3,62,0,1,AddResponse,AddDate,0.0
62,3,63,0,3,AddResponse,AddDate,0.0
63,3,64,1,4,AddResponse,AddDate,0.0
64,3,65,0,1,AddResponse,AddDate,0.0
65,3,66,2,2,AddResponse,AddDate,0.0
66,3,67,0,1,AddResponse,AddDate,0.0
67,3,68,0,2,AddResponse,AddDate,0.0
68,3,69,1,0,AddResponse,AddDate,0.0
69,3,70,0,3,AddResponse,AddDate,0.0
70,3,71,1,4,AddResponse,AddDate,0.0
71,3,72,0,0,AddResponse,AddDate,0.0
72,3,73,1,3,AddResponse,AddDate,0.0
73,3,74,1,1,AddResponse,AddDate,0.0
74,3,75,2,3,AddResponse,AddDate,0.0
75,3,76,0,2,AddResponse,AddDate,0.0
76,3,77,0,0,AddResponse,AddDate,0.0
77,3,78,1,4,AddResponse,AddDate,0.0
