,Subject,TrialNumber,AudioStimulus,VisualStimulus,Response,DateTimeOfResponse,ResponseTime
0,9,1,3,1,AddResponse,AddDate,0.0
1,9,2,2,3,AddResponse,AddDate,0.0
2,9,3,1,5,AddResponse,AddDate,0.0
3,9,4,1,3,AddResponse,AddDate,0.0
4,9,5,1,3,AddResponse,AddDate,0.0
5,9,6,0,0,AddResponse,AddDate,0.0
6,9,7,1,0,AddResponse,AddDate,0.0
7,9,8,2,4,AddResponse,AddDate,0.0
8,9,9,0,2,AddResponse,AddDate,0.0
9,9,10,0,0,AddResponse,AddDate,0.0
10,9,11,0,3,AddResponse,AddDate,0.0
11,9,12,1,3,AddResponse,AddDate,0.0
12,9,13,1,3,AddResponse,AddDate,0.0
13,9,14,2,1,AddResponse,AddDate,0.0
14,9,15,1,1,AddResponse,AddDate,0.0
15,9,16,2,1,AddResponse,AddDate,0.0
16,9,17,0,2,AddResponse,AddDate,0.0
17,9,18,1,4,AddResponse,AddDate,0.0
18,9,19,2,4,AddResponse,AddDate,0.0
19,9,20,0,1,AddResponse,AddDate,0.0
20,9,21,0,0,AddResponse,AddDate,0.0
21,9,22,1,1,AddResponse,AddDate,0.0
22,9,23,1,2,AddResponse,AddDate,0.0
23,9,24,0,3,AddResponse,AddDate,0.0
24,9,25,1,2,AddResponse,AddDate,0.0
25,9,26,2,3,AddResponse,AddDate,0.0
26,9,27,2,3,AddResponse,AddDate,0.0
27,9,28,1,1,AddResponse,AddDate,0.0
28,9,29,1,4,AddResponse,AddDate,0.0
29,9,30,1,0,AddResponse,AddDate,0.0
30,9,31,2,2,AddResponse,AddDate,0.0
31,9,32,2,2,AddResponse,AddDate,0.0
32,9,33,1,0,AddResponse,AddDate,0.0
33,9,34,0,3,AddResponse,AddDate,0.0
34,9,35,0,4,AddResponse,AddDate,0.0
35,9,36,2,2,AddResponse,AddDate,0.0
36,9,37,0,1,AddResponse,AddDate,0.0
37,9,38,2,0,AddResponse,AddDate,0.0
38,9,39,0,3,AddResponse,AddDate,0.0
39,9,40,2,2,AddResponse,AddDate,0.0
40,9,41,2,3,AddResponse,AddDate,0.0
41,9,42,0,4,AddResponse,AddDate,0.0
42,9,43,1,0,AddResponse,AddDate,0.0
43,9,44,0,4,AddResponse,AddDate,0.0
44,9,45,1,2,AddResponse,AddDate,0.0
45,9,46,0,0,AddResponse,AddDate,0.0
46,9,47,2,1,AddResponse,AddDate,0.0
47,9,48,2,1,AddResponse,AddDate,0.0
48,9,49,2,0,AddResponse,AddDate,0.0
49,9,50,1,4,AddResponse,AddDate,0.0
50,9,51,2,1,AddResponse,AddDate,0.0
51,9,52,1,0,AddResponse,AddDate,0.0
52,9,53,0,0,AddResponse,AddDate,0.0
53,9,54,2,2,AddResponse,AddDate,0.0
54,9,55,0,4,AddResponse,AddDate,0.0
55,9,56,2,0,AddResponse,AddDate,0.0
56,9,57,1,1,AddResponse,AddDate,0.0
57,9,58,1,2,AddResponse,AddDate,0.0
58,9,59,1,3,AddResponse,AddDate,0.0
59,9,60,1,4,AddResponse,AddDate,0.0
60,9,61,0,1,AddResponse,AddDate,0.0
61,9,62,1,4,AddResponse,AddDate,0.0
62,9,63,2,4,AddResponse,AddDate,0.0
63,9,64,2,0,AddResponse,AddDate,0.0
64,9,65,1,1,AddResponse,AddDate,0.0
65,9,66,0,4,AddResponse,AddDate,0.0
66,9,67,2,0,AddResponse,AddDate,0.0
67,9,68,2,4,AddResponse,AddDate,0.0
68,9,69,2,3,AddResponse,AddDate,0.0
69,9,70,0,3,AddResponse,AddDate,0.0
70,9,71,0,2,AddResponse,AddDate,0.0
71,9,72,0,1,AddResponse,AddDate,0.0
72,9,73,1,2,AddResponse,AddDate,0.0
73,9,74,0,2,AddResponse,AddDate,0.0
74,9,75,2,3,AddResponse,AddDate,0.0
75,9,76,2,4,AddResponse,AddDate,0.0
76,9,77,0,1,AddResponse,AddDate,0.0
77,9,78,0,2,AddResponse,AddDate,0.0
